SiteID, 98359.0,Site Timezone,-5.0,Data Timezone,-5.0
Longitude, -69.557983
Latitude, 41.103073
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2009,1,1,4,15,16.0,21.002
2009,1,1,4,20,16.0,21.024
2009,1,1,4,25,16.0,21.005
2009,1,1,4,30,16.0,20.993000000000002
2009,1,1,4,35,16.0,20.984
2009,1,1,4,40,16.0,21.024
2009,1,1,4,45,16.0,21.115000000000002
2009,1,1,4,50,16.0,21.216
2009,1,1,4,55,16.0,21.28
2009,1,1,5,0,16.0,21.305
2009,1,1,5,5,16.0,21.323
2009,1,1,5,10,16.0,21.308
2009,1,1,5,15,16.0,21.286
2009,1,1,5,20,16.0,21.247
2009,1,1,5,25,16.0,21.207
2009,1,1,5,30,16.0,21.161
2009,1,1,5,35,16.0,21.115000000000002
2009,1,1,5,40,16.0,21.085
2009,1,1,5,45,16.0,21.051000000000002
2009,1,1,5,50,16.0,21.021
2009,1,1,5,55,16.0,21.024
2009,1,1,6,0,16.0,21.051000000000002
2009,1,1,6,5,16.0,21.073
2009,1,1,6,10,16.0,21.045
2009,1,1,6,15,16.0,21.005
2009,1,1,6,20,16.0,20.914
2009,1,1,6,25,16.0,20.841
2009,1,1,6,30,16.0,20.838
2009,1,1,6,35,16.0,20.893
2009,1,1,6,40,16.0,21.005
2009,1,1,6,45,16.0,21.128
2009,1,1,6,50,16.0,21.268
2009,1,1,6,55,16.0,21.375
2009,1,1,7,0,16.0,21.414
2009,1,1,7,5,16.0,21.436
2009,1,1,7,10,16.0,21.457
2009,1,1,7,15,16.0,21.509
2009,1,1,7,20,16.0,21.576
2009,1,1,7,25,16.0,21.643
2009,1,1,7,30,16.0,21.677
2009,1,1,7,35,16.0,21.604
2009,1,1,7,40,16.0,21.536
2009,1,1,7,45,16.0,21.457
2009,1,1,7,50,16.0,21.369
2009,1,1,7,55,16.0,21.335
2009,1,1,8,0,16.0,21.292
2009,1,1,8,5,16.0,21.253
2009,1,1,8,10,16.0,21.277
2009,1,1,8,15,16.0,21.298000000000002
2009,1,1,8,20,16.0,21.375
2009,1,1,8,25,16.0,21.393
2009,1,1,8,30,16.0,21.396
2009,1,1,8,35,16.0,21.424
2009,1,1,8,40,16.0,21.42
2009,1,1,8,45,16.0,21.43
2009,1,1,8,50,16.0,21.408
2009,1,1,8,55,16.0,21.332
2009,1,1,9,0,16.0,21.286
2009,1,1,9,5,16.0,21.271
2009,1,1,9,10,16.0,21.301000000000002
2009,1,1,9,15,16.0,21.332
2009,1,1,9,20,16.0,21.35
2009,1,1,9,25,16.0,21.451
2009,1,1,9,30,16.0,21.57
2009,1,1,9,35,16.0,21.683
2009,1,1,9,40,16.0,21.741
2009,1,1,9,45,16.0,21.765
2009,1,1,9,50,16.0,21.661
2009,1,1,9,55,16.0,21.457
2009,1,1,10,0,16.0,21.353
2009,1,1,10,5,16.0,21.366
2009,1,1,10,10,16.0,21.43
2009,1,1,10,15,16.0,21.482
2009,1,1,10,20,16.0,21.506
2009,1,1,10,25,16.0,21.543
2009,1,1,10,30,16.0,21.6
2009,1,1,10,35,16.0,21.64
2009,1,1,10,40,16.0,21.564
2009,1,1,10,45,16.0,21.426000000000002
2009,1,1,10,50,16.0,21.32
2009,1,1,10,55,16.0,21.234
2009,1,1,11,0,16.0,21.189
2009,1,1,11,5,16.0,21.179000000000002
2009,1,1,11,10,16.0,21.188
2009,1,1,11,15,16.0,21.259
2009,1,1,11,20,16.0,21.243000000000002
2009,1,1,11,25,16.0,21.17
2009,1,1,11,30,16.0,21.088
2009,1,1,11,35,16.0,20.938
2009,1,1,11,40,16.0,20.801000000000002
2009,1,1,11,45,16.0,20.636
2009,1,1,11,50,16.0,20.596
2009,1,1,11,55,16.0,20.618000000000002
2009,1,1,12,0,16.0,20.621
2009,1,1,12,5,16.0,20.538
2009,1,1,12,10,16.0,20.468
2009,1,1,12,15,16.0,20.376
2009,1,1,12,20,16.0,20.291
2009,1,1,12,25,16.0,20.215
2009,1,1,12,30,16.0,20.184
2009,1,1,12,35,16.0,20.132
2009,1,1,12,40,16.0,20.084
2009,1,1,12,45,16.0,19.983
2009,1,1,12,50,16.0,19.891000000000002
2009,1,1,12,55,16.0,19.803
2009,1,1,13,0,16.0,19.742
2009,1,1,13,5,16.0,19.678
2009,1,1,13,10,16.0,19.608
2009,1,1,13,15,16.0,19.574
2009,1,1,13,20,16.0,19.586000000000002
2009,1,1,13,25,16.0,19.623
2009,1,1,13,30,16.0,19.62
2009,1,1,13,35,16.0,19.62
2009,1,1,13,40,16.0,19.614
2009,1,1,13,45,16.0,19.641000000000002
2009,1,1,13,50,16.0,19.675
2009,1,1,13,55,16.0,19.693
2009,1,1,14,0,16.0,19.675
2009,1,1,14,5,16.0,19.626
2009,1,1,14,10,16.0,19.626
2009,1,1,14,15,16.0,19.601
2009,1,1,14,20,16.0,19.485
2009,1,1,14,25,16.0,19.418
2009,1,1,14,30,16.0,19.489
2009,1,1,14,35,16.0,19.586000000000002
2009,1,1,14,40,16.0,19.647000000000002
2009,1,1,14,45,16.0,19.675
2009,1,1,14,50,16.0,19.678
2009,1,1,14,55,16.0,19.681
2009,1,1,15,0,16.0,19.724
2009,1,1,15,5,16.0,19.775000000000002
2009,1,1,15,10,16.0,19.775000000000002
2009,1,1,15,15,16.0,19.727
2009,1,1,15,20,16.0,19.687
2009,1,1,15,25,16.0,19.672
2009,1,1,15,30,16.0,19.702
2009,1,1,15,35,16.0,19.757
2009,1,1,15,40,16.0,19.836000000000002
2009,1,1,15,45,16.0,19.968
2009,1,1,15,50,16.0,20.108
2009,1,1,15,55,16.0,20.307000000000002
2009,1,1,16,0,16.0,20.538
2009,1,1,16,5,16.0,20.731
2009,1,1,16,10,16.0,20.908
2009,1,1,16,15,16.0,21.088
2009,1,1,16,20,16.0,21.28
2009,1,1,16,25,16.0,21.485
2009,1,1,16,30,16.0,21.616
2009,1,1,16,35,16.0,21.698
2009,1,1,16,40,16.0,21.753
2009,1,1,16,45,16.0,21.826
2009,1,1,16,50,16.0,21.887
2009,1,1,16,55,16.0,21.924
2009,1,1,17,0,16.0,21.991
2009,1,1,17,5,16.0,22.028
2009,1,1,17,10,16.0,22.016000000000002
2009,1,1,17,15,16.0,21.988
2009,1,1,17,20,16.0,21.994
2009,1,1,17,25,16.0,22.046
2009,1,1,17,30,16.0,22.095
2009,1,1,17,35,16.0,22.083000000000002
2009,1,1,17,40,16.0,22.086000000000002
2009,1,1,17,45,16.0,22.064
2009,1,1,17,50,16.0,22.01
2009,1,1,17,55,16.0,21.903
2009,1,1,18,0,16.0,21.793
2009,1,1,18,5,16.0,21.686
2009,1,1,18,10,16.0,21.601
2009,1,1,18,15,16.0,21.558
2009,1,1,18,20,16.0,21.518
2009,1,1,18,25,16.0,21.494
2009,1,1,18,30,16.0,21.466
2009,1,1,18,35,16.0,21.436
2009,1,1,18,40,16.0,21.408
2009,1,1,18,45,16.0,21.332
2009,1,1,18,50,16.0,21.207
2009,1,1,18,55,16.0,21.094
2009,1,1,19,0,16.0,20.969
2009,1,1,19,5,16.0,20.819
2009,1,1,19,10,16.0,20.655
2009,1,1,19,15,16.0,20.444
2009,1,1,19,20,16.0,20.233
2009,1,1,19,25,16.0,20.05
2009,1,1,19,30,16.0,19.849
2009,1,1,19,35,16.0,19.623
2009,1,1,19,40,16.0,19.394000000000002
2009,1,1,19,45,16.0,19.211000000000002
2009,1,1,19,50,16.0,19.071
2009,1,1,19,55,16.0,18.921
2009,1,1,20,0,16.0,18.723
2009,1,1,20,5,16.0,18.485
2009,1,1,20,10,16.0,18.277
2009,1,1,20,15,16.0,18.119
2009,1,1,20,20,16.0,18.012
2009,1,1,20,25,16.0,17.951
2009,1,1,20,30,16.0,17.92
2009,1,1,20,35,16.0,17.902
2009,1,1,20,40,16.0,17.893
2009,1,1,20,45,16.0,17.868000000000002
2009,1,1,20,50,16.0,17.801000000000002
2009,1,1,20,55,16.0,17.755
2009,1,1,21,0,16.0,17.734
2009,1,1,21,5,16.0,17.746
2009,1,1,21,10,16.0,17.78
2009,1,1,21,15,16.0,17.731
2009,1,1,21,20,16.0,17.612000000000002
2009,1,1,21,25,16.0,17.52
2009,1,1,21,30,16.0,17.490000000000002
2009,1,1,21,35,16.0,17.41
2009,1,1,21,40,16.0,17.172
2009,1,1,21,45,16.0,16.879
2009,1,1,21,50,16.0,16.626
2009,1,1,21,55,16.0,16.419
2009,1,1,22,0,16.0,16.245
2009,1,1,22,5,16.0,16.098
2009,1,1,22,10,16.0,15.955
2009,1,1,22,15,16.0,15.805
2009,1,1,22,20,16.0,15.604000000000001
2009,1,1,22,25,16.0,15.402000000000001
2009,1,1,22,30,16.0,15.302
2009,1,1,22,35,16.0,15.335
2009,1,1,22,40,16.0,15.378
2009,1,1,22,45,16.0,15.353
2009,1,1,22,50,16.0,15.302
2009,1,1,22,55,16.0,15.225
2009,1,1,23,0,16.0,15.128
2009,1,1,23,5,16.0,15.118
2009,1,1,23,10,16.0,15.112
2009,1,1,23,15,16.0,15.063
2009,1,1,23,20,16.0,15.039
2009,1,1,23,25,16.0,15.042
2009,1,1,23,30,16.0,14.981
2009,1,1,23,35,16.0,14.838000000000001
2009,1,1,23,40,16.0,14.697000000000001
2009,1,1,23,45,16.0,14.645
2009,1,1,23,50,16.0,14.627
2009,1,1,23,55,16.0,14.566
2009,1,2,0,0,16.0,14.465
2009,1,2,0,5,15.993,14.423
2009,1,2,0,10,15.985000000000001,14.398
2009,1,2,0,15,15.956,14.304
2009,1,2,0,20,15.933,14.23
2009,1,2,0,25,15.918000000000001,14.185
2009,1,2,0,30,15.888,14.09
2009,1,2,0,35,15.846,13.956
2009,1,2,0,40,15.828000000000001,13.898
2009,1,2,0,45,15.826,13.892
2009,1,2,0,50,15.816,13.861
2009,1,2,0,55,15.806000000000001,13.831
2009,1,2,1,0,15.787,13.77
2009,1,2,1,5,15.757,13.675
2009,1,2,1,10,15.728,13.58
2009,1,2,1,15,15.703000000000001,13.501
2009,1,2,1,20,15.692,13.467
2009,1,2,1,25,15.683,13.44
2009,1,2,1,30,15.621,13.361
2009,1,2,1,35,15.551,13.287
2009,1,2,1,40,15.532,13.269
2009,1,2,1,45,15.482000000000001,13.217
2009,1,2,1,50,15.377,13.107000000000001
2009,1,2,1,55,15.262,12.988
2009,1,2,2,0,15.192,12.915000000000001
2009,1,2,2,5,15.156,12.878
2009,1,2,2,10,15.098,12.817
2009,1,2,2,15,15.059000000000001,12.778
2009,1,2,2,20,15.062000000000001,12.781
2009,1,2,2,25,15.07,12.790000000000001
2009,1,2,2,30,15.067,12.787
2009,1,2,2,35,15.032,12.75
2009,1,2,2,40,15.002,12.72
2009,1,2,2,45,14.937000000000001,12.653
2009,1,2,2,50,14.849,12.561
2009,1,2,2,55,14.767,12.476
2009,1,2,3,0,14.700000000000001,12.405000000000001
2009,1,2,3,5,14.564,12.314
2009,1,2,3,10,14.389000000000001,12.204
2009,1,2,3,15,14.229000000000001,12.103
2009,1,2,3,20,14.097,12.021
2009,1,2,3,25,14.029,11.978
2009,1,2,3,30,13.98,11.947000000000001
2009,1,2,3,35,13.896,11.896
2009,1,2,3,40,13.75,11.804
2009,1,2,3,45,13.608,11.716000000000001
2009,1,2,3,50,13.540000000000001,11.673
2009,1,2,3,55,13.476,11.633000000000001
2009,1,2,4,0,13.354000000000001,11.557
2009,1,2,4,5,13.173,11.444
2009,1,2,4,10,12.89,11.297
2009,1,2,4,15,12.557,11.157
2009,1,2,4,20,12.303,11.05
2009,1,2,4,25,12.086,10.959
2009,1,2,4,30,11.832,10.852
2009,1,2,4,35,11.535,10.727
2009,1,2,4,40,11.246,10.605
2009,1,2,4,45,10.964,10.486
2009,1,2,4,50,10.645,10.351
2009,1,2,4,55,10.285,10.214
2009,1,2,5,0,9.847,10.049
2009,1,2,5,5,9.457,9.903
2009,1,2,5,10,9.035,9.744
2009,1,2,5,15,8.588000000000001,9.576
2009,1,2,5,20,8.222,9.439
2009,1,2,5,25,7.801,9.277000000000001
2009,1,2,5,30,7.385,9.094
2009,1,2,5,35,7.073,8.957
2009,1,2,5,40,6.878,8.871
2009,1,2,5,45,6.67,8.78
2009,1,2,5,50,6.399,8.661
2009,1,2,5,55,6.198,8.572000000000001
2009,1,2,6,0,6.059,8.511000000000001
2009,1,2,6,5,5.899,8.441
2009,1,2,6,10,5.656,8.334
2009,1,2,6,15,5.382,8.2
2009,1,2,6,20,5.103,8.047
2009,1,2,6,25,4.83,7.898000000000001
2009,1,2,6,30,4.573,7.757000000000001
2009,1,2,6,35,4.378,7.65
2009,1,2,6,40,4.176,7.541
2009,1,2,6,45,3.898,7.388
2009,1,2,6,50,3.6470000000000002,7.251
2009,1,2,6,55,3.536,7.174
2009,1,2,7,0,3.48,7.135
2009,1,2,7,5,3.374,7.058
2009,1,2,7,10,3.209,6.939
2009,1,2,7,15,3.032,6.811
2009,1,2,7,20,2.888,6.707
2009,1,2,7,25,2.737,6.597
2009,1,2,7,30,2.564,6.472
2009,1,2,7,35,2.39,6.347
2009,1,2,7,40,2.23,6.231
2009,1,2,7,45,2.154,6.164
2009,1,2,7,50,2.079,6.088
2009,1,2,7,55,1.941,5.947
2009,1,2,8,0,1.804,5.807
2009,1,2,8,5,1.72,5.722
2009,1,2,8,10,1.671,5.673
2009,1,2,8,15,1.611,5.612
2009,1,2,8,20,1.554,5.554
2009,1,2,8,25,1.5350000000000001,5.5360000000000005
2009,1,2,8,30,1.5110000000000001,5.511
2009,1,2,8,35,1.49,5.49
2009,1,2,8,40,1.411,5.41
2009,1,2,8,45,1.297,5.2940000000000005
2009,1,2,8,50,1.282,5.279
2009,1,2,8,55,1.35,5.349
2009,1,2,9,0,1.423,5.426
2009,1,2,9,5,1.479,5.484
2009,1,2,9,10,1.52,5.526
2009,1,2,9,15,1.647,5.658
2009,1,2,9,20,1.78,5.795
2009,1,2,9,25,1.854,5.871
2009,1,2,9,30,1.9100000000000001,5.929
2009,1,2,9,35,1.957,5.978
2009,1,2,9,40,2.057,6.082
2009,1,2,9,45,2.166,6.195
2009,1,2,9,50,2.291,6.296
2009,1,2,9,55,2.408,6.381
2009,1,2,10,0,2.541,6.479
2009,1,2,10,5,2.758,6.6370000000000005
2009,1,2,10,10,3.055,6.854
2009,1,2,10,15,3.297,7.031000000000001
2009,1,2,10,20,3.368,7.083
2009,1,2,10,25,3.4170000000000003,7.119
2009,1,2,10,30,3.541,7.211
2009,1,2,10,35,3.548,7.2170000000000005
2009,1,2,10,40,3.493,7.1770000000000005
2009,1,2,10,45,3.4370000000000003,7.138
2009,1,2,10,50,3.2760000000000002,7.022
2009,1,2,10,55,3.464,7.159
2009,1,2,11,0,4.018,7.495
2009,1,2,11,5,4.309,7.657
2009,1,2,11,10,4.263,7.632000000000001
2009,1,2,11,15,4.311,7.66
2009,1,2,11,20,4.358,7.687
2009,1,2,11,25,4.4,7.712
2009,1,2,11,30,4.591,7.8180000000000005
2009,1,2,11,35,4.876,7.977
2009,1,2,11,40,5.073,8.087
2009,1,2,11,45,5.142,8.127
2009,1,2,11,50,5.156,8.136000000000001
2009,1,2,11,55,5.303,8.218
2009,1,2,12,0,5.702,8.42
2009,1,2,12,5,6.2620000000000005,8.67
2009,1,2,12,10,6.3,8.688
2009,1,2,12,15,5.9670000000000005,8.542
2009,1,2,12,20,6.154,8.627
2009,1,2,12,25,7.074,9.039
2009,1,2,12,30,7.946,9.424
2009,1,2,12,35,9.289,9.937
2009,1,2,12,40,10.457,10.382
2009,1,2,12,45,9.839,10.147
2009,1,2,12,50,8.456,9.622
2009,1,2,12,55,6.392,8.743
2009,1,2,13,0,5.321,8.245000000000001
2009,1,2,13,5,5.32,8.245000000000001
2009,1,2,13,10,4.889,8.007
2009,1,2,13,15,5.024,8.085
2009,1,2,13,20,8.722,9.736
2009,1,2,13,25,12.596,11.31
2009,1,2,13,30,12.345,11.203
2009,1,2,13,35,12.755,11.38
2009,1,2,13,40,12.895,11.441
2009,1,2,13,45,12.436,11.246
2009,1,2,13,50,11.893,11.014
2009,1,2,13,55,11.256,10.742
2009,1,2,14,0,10.74,10.522
2009,1,2,14,5,10.618,10.471
2009,1,2,14,10,12.349,11.212
2009,1,2,14,15,11.898,11.02
2009,1,2,14,20,11.193,10.718
2009,1,2,14,25,11.594,10.889
2009,1,2,14,30,12.72,11.371
2009,1,2,14,35,12.134,11.120000000000001
2009,1,2,14,40,10.701,10.507
2009,1,2,14,45,11.684000000000001,10.929
2009,1,2,14,50,12.597,11.319
2009,1,2,14,55,12.417,11.242
2009,1,2,15,0,11.353,10.787
2009,1,2,15,5,8.997,9.854000000000001
2009,1,2,15,10,6.833,8.963000000000001
2009,1,2,15,15,6.722,8.914
2009,1,2,15,20,7.021,9.048
2009,1,2,15,25,5.672,8.447000000000001
2009,1,2,15,30,11.479000000000001,10.847
2009,1,2,15,35,13.582,11.862
2009,1,2,15,40,15.253,13.165000000000001
2009,1,2,15,45,14.001,12.125
2009,1,2,15,50,14.464,12.412
2009,1,2,15,55,15.01,12.897
2009,1,2,16,0,15.083,12.976
2009,1,2,16,5,15.155000000000001,13.053
2009,1,2,16,10,14.958,12.844
2009,1,2,16,15,14.181000000000001,12.238
2009,1,2,16,20,14.693,12.567
2009,1,2,16,25,15.171000000000001,13.074
2009,1,2,16,30,15.964,14.539
2009,1,2,16,35,15.979000000000001,14.587
2009,1,2,16,40,15.938,14.456
2009,1,2,16,45,15.883000000000001,14.276
2009,1,2,16,50,15.912,14.371
2009,1,2,16,55,15.878,14.258000000000001
2009,1,2,17,0,15.771,13.913
2009,1,2,17,5,15.884,14.279
2009,1,2,17,10,15.839,14.126
2009,1,2,17,15,15.27,13.159
2009,1,2,17,20,14.516,12.433
2009,1,2,17,25,13.915000000000001,12.051
2009,1,2,17,30,13.59,11.844
2009,1,2,17,35,13.664,11.89
2009,1,2,17,40,13.786,11.966000000000001
2009,1,2,17,45,13.849,12.006
2009,1,2,17,50,13.946,12.067
2009,1,2,17,55,14.115,12.173
2009,1,2,18,0,14.123000000000001,12.179
2009,1,2,18,5,13.872,12.021
2009,1,2,18,10,13.578,11.834
2009,1,2,18,15,12.824,11.401
2009,1,2,18,20,13.718,11.923
2009,1,2,18,25,12.195,11.133000000000001
2009,1,2,18,30,13.536,11.811
2009,1,2,18,35,15.256,13.144
2009,1,2,18,40,15.474,13.370000000000001
2009,1,2,18,45,15.133000000000001,13.006
2009,1,2,18,50,13.8,11.975
2009,1,2,18,55,14.619,12.497
2009,1,2,19,0,15.732000000000001,13.767
2009,1,2,19,5,15.871,14.218
2009,1,2,19,10,15.687000000000001,13.623000000000001
2009,1,2,19,15,15.08,12.958
2009,1,2,19,20,14.674,12.533
2009,1,2,19,25,14.174,12.216000000000001
2009,1,2,19,30,13.937000000000001,12.067
2009,1,2,19,35,14.08,12.158
2009,1,2,19,40,14.231,12.256
2009,1,2,19,45,14.077,12.158
2009,1,2,19,50,13.658,11.892
2009,1,2,19,55,13.436,11.752
2009,1,2,20,0,13.584,11.847
2009,1,2,20,5,14.136000000000001,12.198
2009,1,2,20,10,14.505,12.433
2009,1,2,20,15,14.75,12.616
2009,1,2,20,20,14.691,12.555
2009,1,2,20,25,14.478,12.417
2009,1,2,20,30,14.266,12.283
2009,1,2,20,35,14.346,12.335
2009,1,2,20,40,13.773,11.972
2009,1,2,20,45,13.973,12.1
2009,1,2,20,50,14.13,12.201
2009,1,2,20,55,14.263,12.286
2009,1,2,21,0,14.945,12.83
2009,1,2,21,5,15.051,12.943
2009,1,2,21,10,15.696,13.669
2009,1,2,21,15,15.897,14.322000000000001
2009,1,2,21,20,15.937000000000001,14.450000000000001
2009,1,2,21,25,15.931000000000001,14.429
2009,1,2,21,30,16.0,14.679
2009,1,2,21,35,16.0,15.054
2009,1,2,21,40,16.0,15.372
2009,1,2,21,45,16.0,15.396
2009,1,2,21,50,16.0,15.088000000000001
2009,1,2,21,55,16.0,14.731
2009,1,2,22,0,15.976,14.563
2009,1,2,22,5,15.942,14.453000000000001
2009,1,2,22,10,15.877,14.239
2009,1,2,22,15,15.736,13.782
2009,1,2,22,20,15.442,13.339
2009,1,2,22,25,15.605,13.507
2009,1,2,22,30,15.594000000000001,13.495000000000001
2009,1,2,22,35,15.686,13.611
2009,1,2,22,40,15.734,13.766
2009,1,2,22,45,15.76,13.849
2009,1,2,22,50,15.796000000000001,13.965
2009,1,2,22,55,15.802,13.983
2009,1,2,23,0,15.803,13.986
2009,1,2,23,5,15.8,13.977
2009,1,2,23,10,15.795,13.962
2009,1,2,23,15,15.797,13.968
2009,1,2,23,20,15.796000000000001,13.965
2009,1,2,23,25,15.785,13.928
2009,1,2,23,30,15.762,13.852
2009,1,2,23,35,15.731,13.754
2009,1,2,23,40,15.698,13.647
2009,1,2,23,45,15.617,13.513
2009,1,2,23,50,15.437000000000001,13.324
2009,1,2,23,55,15.255,13.131
2009,1,3,0,0,15.095,12.964
2009,1,3,0,5,14.942,12.802
2009,1,3,0,10,14.791,12.643
2009,1,3,0,15,14.648,12.509
2009,1,3,0,20,14.416,12.362
2009,1,3,0,25,14.194,12.222
2009,1,3,0,30,13.934000000000001,12.057
2009,1,3,0,35,13.635,11.868
2009,1,3,0,40,13.292,11.651
2009,1,3,0,45,12.857000000000001,11.413
2009,1,3,0,50,12.293000000000001,11.172
2009,1,3,0,55,11.722,10.928
2009,1,3,1,0,11.143,10.681000000000001
2009,1,3,1,5,10.552,10.43
2009,1,3,1,10,9.806000000000001,10.147
2009,1,3,1,15,8.916,9.808
2009,1,3,1,20,7.843,9.399000000000001
2009,1,3,1,25,6.843,8.953
2009,1,3,1,30,5.809,8.492
2009,1,3,1,35,4.947,8.047
2009,1,3,1,40,4.182,7.623
2009,1,3,1,45,3.58,7.281000000000001
2009,1,3,1,50,3.075,6.912
2009,1,3,1,55,2.653,6.604
2009,1,3,2,0,2.31,6.353
2009,1,3,2,5,2.0020000000000002,6.07
2009,1,3,2,10,1.7830000000000001,5.844
2009,1,3,2,15,1.6380000000000001,5.695
2009,1,3,2,20,1.543,5.597
2009,1,3,2,25,1.472,5.524
2009,1,3,2,30,1.428,5.479
2009,1,3,2,35,2.532,6.518
2009,1,3,2,40,9.605,10.071
2009,1,3,2,45,6.418,8.761000000000001
2009,1,3,2,50,5.987,8.569
2009,1,3,2,55,8.279,9.564
2009,1,3,3,0,10.103,10.26
2009,1,3,3,5,12.464,11.246
2009,1,3,3,10,13.953,12.069
2009,1,3,3,15,14.796000000000001,12.649000000000001
2009,1,3,3,20,15.183,13.055
2009,1,3,3,25,15.13,12.997
2009,1,3,3,30,14.863,12.713000000000001
2009,1,3,3,35,14.659,12.509
2009,1,3,3,40,14.097,12.152000000000001
2009,1,3,3,45,13.501,11.774000000000001
2009,1,3,3,50,13.16,11.557
2009,1,3,3,55,13.112,11.526
2009,1,3,4,0,13.244,11.609
2009,1,3,4,5,13.429,11.725
2009,1,3,4,10,13.74,11.92
2009,1,3,4,15,14.142,12.173
2009,1,3,4,20,14.39,12.329
2009,1,3,4,25,14.342,12.298
2009,1,3,4,30,14.256,12.243
2009,1,3,4,35,14.136000000000001,12.167
2009,1,3,4,40,14.006,12.085
2009,1,3,4,45,14.077,12.131
2009,1,3,4,50,14.298,12.271
2009,1,3,4,55,14.596,12.46
2009,1,3,5,0,14.774000000000001,12.61
2009,1,3,5,5,14.867,12.707
2009,1,3,5,10,14.91,12.753
2009,1,3,5,15,15.145,13.0
2009,1,3,5,20,15.366,13.232000000000001
2009,1,3,5,25,15.658,13.541
2009,1,3,5,30,15.939,14.407
2009,1,3,5,35,16.0,14.804
2009,1,3,5,40,16.0,14.96
2009,1,3,5,45,16.0,15.341000000000001
2009,1,3,5,50,16.0,15.445
2009,1,3,5,55,16.0,15.201
2009,1,3,6,0,16.0,15.238
2009,1,3,6,5,16.0,15.64
2009,1,3,6,10,16.0,15.39
2009,1,3,6,15,16.0,14.847
2009,1,3,6,20,15.906,14.288
2009,1,3,6,25,15.831,14.044
2009,1,3,6,30,15.822000000000001,14.014000000000001
2009,1,3,6,35,15.857000000000001,14.127
2009,1,3,6,40,15.897,14.255
2009,1,3,6,45,15.907,14.288
2009,1,3,6,50,15.961,14.462
2009,1,3,6,55,16.0,14.706
2009,1,3,7,0,16.0,14.81
2009,1,3,7,5,16.0,14.935
2009,1,3,7,10,16.0,15.042
2009,1,3,7,15,16.0,15.106
2009,1,3,7,20,16.0,15.179
2009,1,3,7,25,16.0,15.301
2009,1,3,7,30,16.0,15.491
2009,1,3,7,35,16.0,15.747
2009,1,3,7,40,16.0,16.064
2009,1,3,7,45,16.0,16.354
2009,1,3,7,50,16.0,16.605
2009,1,3,7,55,16.0,16.849
2009,1,3,8,0,16.0,17.059
2009,1,3,8,5,16.0,17.181
2009,1,3,8,10,16.0,17.23
2009,1,3,8,15,16.0,17.23
2009,1,3,8,20,16.0,17.215
2009,1,3,8,25,16.0,17.184
2009,1,3,8,30,16.0,17.133
2009,1,3,8,35,16.0,17.13
2009,1,3,8,40,16.0,17.157
2009,1,3,8,45,16.0,17.197
2009,1,3,8,50,16.0,17.252
2009,1,3,8,55,16.0,17.267
2009,1,3,9,0,16.0,17.258
2009,1,3,9,5,16.0,17.197
2009,1,3,9,10,16.0,17.084
2009,1,3,9,15,16.0,16.946
2009,1,3,9,20,16.0,16.815
2009,1,3,9,25,16.0,16.708000000000002
2009,1,3,9,30,16.0,16.66
2009,1,3,9,35,16.0,16.647000000000002
2009,1,3,9,40,16.0,16.629
2009,1,3,9,45,16.0,16.577
