SiteID, 95485.0,Site Timezone,-5.0,Data Timezone,-5.0
Longitude, -69.459747
Latitude, 40.861649
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2012,1,1,0,0,8.768,9.759
2012,1,1,0,5,8.712,9.738
2012,1,1,0,10,8.624,9.704
2012,1,1,0,15,8.705,9.735
2012,1,1,0,20,8.698,9.732
2012,1,1,0,25,8.819,9.778
2012,1,1,0,30,9.324,9.97
2012,1,1,0,35,9.736,10.126
2012,1,1,0,40,10.06,10.248
2012,1,1,0,45,10.585,10.446
2012,1,1,0,50,10.754,10.516
2012,1,1,0,55,10.465,10.397
2012,1,1,1,0,10.017,10.226
2012,1,1,1,5,9.84,10.159
2012,1,1,1,10,9.935,10.196
2012,1,1,1,15,9.888,10.177
2012,1,1,1,20,9.584,10.061
2012,1,1,1,25,9.585,10.061
2012,1,1,1,30,9.619,10.074
2012,1,1,1,35,9.65,10.086
2012,1,1,1,40,9.569,10.055
2012,1,1,1,45,9.551,10.049
2012,1,1,1,50,9.509,10.034
2012,1,1,1,55,9.524000000000001,10.040000000000001
2012,1,1,2,0,9.395,9.991
2012,1,1,2,5,9.074,9.869
2012,1,1,2,10,8.67,9.717
2012,1,1,2,15,8.577,9.683
2012,1,1,2,20,8.787,9.765
2012,1,1,2,25,9.071,9.875
2012,1,1,2,30,9.429,10.013
2012,1,1,2,35,9.771,10.144
2012,1,1,2,40,9.954,10.214
2012,1,1,2,45,10.162,10.293000000000001
2012,1,1,2,50,10.345,10.364
2012,1,1,2,55,10.497,10.422
2012,1,1,3,0,10.707,10.507
2012,1,1,3,5,10.978,10.623000000000001
2012,1,1,3,10,11.186,10.711
2012,1,1,3,15,11.322000000000001,10.769
2012,1,1,3,20,11.323,10.769
2012,1,1,3,25,11.267,10.745000000000001
2012,1,1,3,30,11.155,10.696
2012,1,1,3,35,11.028,10.641
2012,1,1,3,40,10.929,10.599
2012,1,1,3,45,10.816,10.55
2012,1,1,3,50,10.681000000000001,10.492
2012,1,1,3,55,10.556000000000001,10.44
2012,1,1,4,0,10.461,10.403
2012,1,1,4,5,10.301,10.342
2012,1,1,4,10,10.045,10.245000000000001
2012,1,1,4,15,9.678,10.104000000000001
2012,1,1,4,20,9.19,9.918000000000001
2012,1,1,4,25,8.75,9.75
2012,1,1,4,30,8.47,9.643
2012,1,1,4,35,8.326,9.588000000000001
2012,1,1,4,40,8.229000000000001,9.552
2012,1,1,4,45,8.125,9.512
2012,1,1,4,50,7.901,9.427
2012,1,1,4,55,7.497,9.25
2012,1,1,5,0,7.0520000000000005,9.051
2012,1,1,5,5,6.615,8.856
2012,1,1,5,10,6.293,8.713000000000001
2012,1,1,5,15,6.095,8.624
2012,1,1,5,20,6.149,8.648
2012,1,1,5,25,6.375,8.749
2012,1,1,5,30,6.546,8.825000000000001
2012,1,1,5,35,6.566,8.835
2012,1,1,5,40,6.458,8.786
2012,1,1,5,45,6.3020000000000005,8.716
2012,1,1,5,50,6.207,8.673
2012,1,1,5,55,6.275,8.703
2012,1,1,6,0,6.461,8.786
2012,1,1,6,5,6.564,8.832
2012,1,1,6,10,6.558,8.828
2012,1,1,6,15,6.476,8.792
2012,1,1,6,20,6.347,8.734
2012,1,1,6,25,6.224,8.679
2012,1,1,6,30,6.087,8.618
2012,1,1,6,35,5.985,8.572000000000001
2012,1,1,6,40,5.958,8.56
2012,1,1,6,45,5.938,8.551
2012,1,1,6,50,5.9510000000000005,8.557
2012,1,1,6,55,5.869,8.52
2012,1,1,7,0,5.76,8.471
2012,1,1,7,5,5.658,8.426
2012,1,1,7,10,5.535,8.371
2012,1,1,7,15,5.392,8.294
2012,1,1,7,20,5.205,8.191
2012,1,1,7,25,4.93,8.038
2012,1,1,7,30,4.502,7.8
2012,1,1,7,35,4.073,7.562
2012,1,1,7,40,3.837,7.431
2012,1,1,7,45,3.787,7.4030000000000005
2012,1,1,7,50,3.727,7.37
2012,1,1,7,55,3.59,7.287
2012,1,1,8,0,3.427,7.168
2012,1,1,8,5,3.289,7.0680000000000005
2012,1,1,8,10,3.218,7.016
2012,1,1,8,15,3.093,6.924
2012,1,1,8,20,3.0220000000000002,6.872
2012,1,1,8,25,2.935,6.808
2012,1,1,8,30,2.805,6.714
2012,1,1,8,35,2.68,6.622
2012,1,1,8,40,2.509,6.497
2012,1,1,8,45,2.4090000000000003,6.424
2012,1,1,8,50,2.297,6.341
2012,1,1,8,55,2.084,6.152
2012,1,1,9,0,1.936,5.9990000000000006
2012,1,1,9,5,1.853,5.914
2012,1,1,9,10,1.827,5.8870000000000005
2012,1,1,9,15,1.847,5.908
2012,1,1,9,20,1.806,5.865
2012,1,1,9,25,1.735,5.792
2012,1,1,9,30,1.723,5.78
2012,1,1,9,35,1.699,5.755
2012,1,1,9,40,1.605,5.658
2012,1,1,9,45,1.498,5.548
2012,1,1,9,50,1.371,5.417
2012,1,1,9,55,1.326,5.371
2012,1,1,10,0,1.323,5.368
2012,1,1,10,5,1.302,5.346
2012,1,1,10,10,1.264,5.307
2012,1,1,10,15,1.184,5.224
2012,1,1,10,20,1.1260000000000001,5.142
2012,1,1,10,25,1.044,5.026
2012,1,1,10,30,0.933,4.867
2012,1,1,10,35,0.866,4.773
2012,1,1,10,40,0.868,4.776
2012,1,1,10,45,0.879,4.791
2012,1,1,10,50,0.84,4.736
2012,1,1,10,55,0.758,4.62
2012,1,1,11,0,0.673,4.498
2012,1,1,11,5,0.582,4.37
2012,1,1,11,10,0.52,4.281
2012,1,1,11,15,0.507,4.263
2012,1,1,11,20,0.505,4.26
2012,1,1,11,25,0.485,4.232
2012,1,1,11,30,0.47900000000000004,4.223
2012,1,1,11,35,0.464,4.202
2012,1,1,11,40,0.444,4.168
2012,1,1,11,45,0.441,4.162
2012,1,1,11,50,0.426,4.1290000000000004
2012,1,1,11,55,0.399,4.065
2012,1,1,12,0,0.352,3.955
2012,1,1,12,5,0.31,3.857
2012,1,1,12,10,0.265,3.753
2012,1,1,12,15,0.223,3.656
2012,1,1,12,20,0.232,3.677
2012,1,1,12,25,0.267,3.759
2012,1,1,12,30,0.28200000000000003,3.793
2012,1,1,12,35,0.298,3.83
2012,1,1,12,40,0.304,3.845
2012,1,1,12,45,0.325,3.894
2012,1,1,12,50,0.34700000000000003,3.946
2012,1,1,12,55,0.376,4.013
2012,1,1,13,0,0.398,4.065
2012,1,1,13,5,0.367,3.991
2012,1,1,13,10,0.338,3.924
2012,1,1,13,15,0.33,3.906
2012,1,1,13,20,0.334,3.915
2012,1,1,13,25,0.318,3.878
2012,1,1,13,30,0.314,3.869
2012,1,1,13,35,0.358,3.973
2012,1,1,13,40,0.384,4.034
2012,1,1,13,45,0.395,4.058
2012,1,1,13,50,0.386,4.037
2012,1,1,13,55,0.375,4.013
2012,1,1,14,0,0.397,4.065
2012,1,1,14,5,0.443,4.171
2012,1,1,14,10,0.499,4.257
2012,1,1,14,15,0.561,4.345
2012,1,1,14,20,0.653,4.477
2012,1,1,14,25,0.736,4.596
2012,1,1,14,30,0.796,4.681
2012,1,1,14,35,0.9500000000000001,4.901
2012,1,1,14,40,1.059,5.056
2012,1,1,14,45,1.052,5.047
2012,1,1,14,50,1.09,5.102
2012,1,1,14,55,1.258,5.313
2012,1,1,15,0,1.4060000000000001,5.465
2012,1,1,15,5,1.411,5.471
2012,1,1,15,10,1.422,5.484
2012,1,1,15,15,1.522,5.587
2012,1,1,15,20,1.702,5.774
2012,1,1,15,25,1.905,5.984
2012,1,1,15,30,2.0140000000000002,6.097
2012,1,1,15,35,2.12,6.207
2012,1,1,15,40,2.246,6.323
2012,1,1,15,45,2.445,6.469
2012,1,1,15,50,2.873,6.784
2012,1,1,15,55,3.205,7.0280000000000005
2012,1,1,16,0,3.354,7.138
2012,1,1,16,5,3.536,7.272
2012,1,1,16,10,3.852,7.464
2012,1,1,16,15,4.289,7.708
2012,1,1,16,20,4.765,7.974
2012,1,1,16,25,4.957,8.081
2012,1,1,16,30,4.874,8.035
2012,1,1,16,35,4.835,8.014
2012,1,1,16,40,5.087,8.154
2012,1,1,16,45,5.448,8.355
2012,1,1,16,50,5.583,8.423
2012,1,1,16,55,5.957,8.59
2012,1,1,17,0,6.067,8.639
2012,1,1,17,5,5.515,8.392
2012,1,1,17,10,4.527,7.843
2012,1,1,17,15,3.978,7.538
2012,1,1,17,20,4.347,7.745
2012,1,1,17,25,3.9170000000000003,7.507000000000001
2012,1,1,17,30,2.99,6.878
2012,1,1,17,35,2.508,6.524
2012,1,1,17,40,2.172,6.271
2012,1,1,17,45,2.181,6.28
2012,1,1,17,50,2.573,6.573
2012,1,1,17,55,2.914,6.823
2012,1,1,18,0,3.075,6.942
2012,1,1,18,5,3.364,7.156000000000001
2012,1,1,18,10,5.027,8.13
2012,1,1,18,15,6.72,8.941
2012,1,1,18,20,6.642,8.908
2012,1,1,18,25,6.734,8.950000000000001
2012,1,1,18,30,6.978,9.06
2012,1,1,18,35,6.984,9.063
2012,1,1,18,40,6.996,9.07
2012,1,1,18,45,7.274,9.195
2012,1,1,18,50,7.171,9.149000000000001
2012,1,1,18,55,7.769,9.418000000000001
2012,1,1,19,0,8.263,9.613
2012,1,1,19,5,8.443,9.683
2012,1,1,19,10,9.39,10.046
2012,1,1,19,15,9.619,10.135
2012,1,1,19,20,9.687,10.162
2012,1,1,19,25,9.884,10.238
2012,1,1,19,30,10.001,10.284
2012,1,1,19,35,10.164,10.348
2012,1,1,19,40,10.558,10.501
2012,1,1,19,45,10.907,10.65
2012,1,1,19,50,10.629,10.531
2012,1,1,19,55,10.482000000000001,10.473
2012,1,1,20,0,10.273,10.394
2012,1,1,20,5,10.200000000000001,10.367
2012,1,1,20,10,10.477,10.473
2012,1,1,20,15,10.531,10.495000000000001
2012,1,1,20,20,10.578,10.513
2012,1,1,20,25,10.585,10.516
2012,1,1,20,30,10.584,10.516
2012,1,1,20,35,10.353,10.428
2012,1,1,20,40,10.122,10.339
2012,1,1,20,45,9.85,10.235
2012,1,1,20,50,9.905,10.257
2012,1,1,20,55,10.429,10.458
2012,1,1,21,0,11.183,10.779
2012,1,1,21,5,12.577,11.38
2012,1,1,21,10,12.47,11.334
2012,1,1,21,15,12.022,11.142
2012,1,1,21,20,12.016,11.139
2012,1,1,21,25,12.243,11.236
2012,1,1,21,30,12.459,11.331
2012,1,1,21,35,12.81,11.484
2012,1,1,21,40,12.951,11.545
2012,1,1,21,45,12.950000000000001,11.545
2012,1,1,21,50,13.203,11.688
2012,1,1,21,55,13.545,11.908
2012,1,1,22,0,13.854000000000001,12.106
2012,1,1,22,5,13.762,12.048
2012,1,1,22,10,13.857000000000001,12.109
2012,1,1,22,15,14.085,12.256
2012,1,1,22,20,14.217,12.341000000000001
2012,1,1,22,25,14.349,12.427
2012,1,1,22,30,14.313,12.405000000000001
2012,1,1,22,35,14.51,12.533
2012,1,1,22,40,14.424,12.478
2012,1,1,22,45,14.199,12.335
2012,1,1,22,50,14.258000000000001,12.375
2012,1,1,22,55,13.4,11.828
2012,1,1,23,0,13.178,11.685
2012,1,1,23,5,12.485,11.355
2012,1,1,23,10,12.709,11.453
2012,1,1,23,15,13.528,11.911
2012,1,1,23,20,13.24,11.728
2012,1,1,23,25,13.549,11.926
2012,1,1,23,30,14.228,12.363
2012,1,1,23,35,14.368,12.454
2012,1,1,23,40,14.124,12.298
2012,1,1,23,45,14.296000000000001,12.408
2012,1,1,23,50,14.603,12.607000000000001
2012,1,1,23,55,14.897,12.887
2012,1,2,0,0,14.999,12.997
2012,1,2,0,5,14.85,12.839
2012,1,2,0,10,14.907,12.9
2012,1,2,0,15,15.06,13.064
2012,1,2,0,20,15.572000000000001,13.611
2012,1,2,0,25,15.589,13.632
2012,1,2,0,30,15.726,13.888
2012,1,2,0,35,15.806000000000001,14.151
2012,1,2,0,40,15.818,14.194
2012,1,2,0,45,15.867,14.352
2012,1,2,0,50,15.854000000000001,14.313
2012,1,2,0,55,15.927,14.551
2012,1,2,1,0,15.944,14.609
2012,1,2,1,5,15.924,14.542
2012,1,2,1,10,15.979000000000001,14.725
2012,1,2,1,15,15.859,14.331
2012,1,2,1,20,15.887,14.422
2012,1,2,1,25,15.74,13.94
2012,1,2,1,30,14.536,12.576
2012,1,2,1,35,13.967,12.21
2012,1,2,1,40,14.034,12.253
2012,1,2,1,45,15.71,13.843
2012,1,2,1,50,15.986,14.749
2012,1,2,1,55,15.839,14.264000000000001
2012,1,2,2,0,14.978,12.98
2012,1,2,2,5,16.0,16.567
2012,1,2,2,10,16.0,17.767
2012,1,2,2,15,16.0,16.684
2012,1,2,2,20,16.0,15.186
2012,1,2,2,25,15.956,14.639000000000001
2012,1,2,2,30,15.698,13.794
2012,1,2,2,35,14.794,12.778
2012,1,2,2,40,13.31,11.78
2012,1,2,2,45,12.879,11.536
2012,1,2,2,50,12.353,11.307
2012,1,2,2,55,12.321,11.291
2012,1,2,3,0,12.145,11.215
2012,1,2,3,5,11.961,11.136000000000001
2012,1,2,3,10,11.799,11.065
2012,1,2,3,15,11.884,11.102
2012,1,2,3,20,11.345,10.870000000000001
2012,1,2,3,25,11.540000000000001,10.956
2012,1,2,3,30,12.095,11.197000000000001
2012,1,2,3,35,12.217,11.252
2012,1,2,3,40,12.68,11.453
2012,1,2,3,45,12.079,11.194
2012,1,2,3,50,11.825000000000001,11.084
2012,1,2,3,55,11.529,10.956
2012,1,2,4,0,11.141,10.788
2012,1,2,4,5,10.248,10.419
2012,1,2,4,10,10.755,10.620000000000001
2012,1,2,4,15,10.896,10.681000000000001
2012,1,2,4,20,10.979000000000001,10.718
2012,1,2,4,25,10.899000000000001,10.684000000000001
2012,1,2,4,30,10.468,10.504
2012,1,2,4,35,9.262,10.040000000000001
2012,1,2,4,40,8.516,9.753
2012,1,2,4,45,8.713000000000001,9.829
2012,1,2,4,50,9.153,10.0
2012,1,2,4,55,10.16,10.388
2012,1,2,5,0,11.585,10.983
2012,1,2,5,5,11.388,10.898
2012,1,2,5,10,11.104000000000001,10.773
2012,1,2,5,15,10.327,10.449
2012,1,2,5,20,10.105,10.364
2012,1,2,5,25,9.876,10.275
2012,1,2,5,30,9.828,10.257
2012,1,2,5,35,10.536,10.528
2012,1,2,5,40,10.755,10.620000000000001
2012,1,2,5,45,10.491,10.51
2012,1,2,5,50,9.916,10.287
2012,1,2,5,55,9.411,10.092
2012,1,2,6,0,9.495000000000001,10.122
2012,1,2,6,5,10.404,10.47
2012,1,2,6,10,11.566,10.962
2012,1,2,6,15,13.348,11.795
2012,1,2,6,20,14.579,12.582
2012,1,2,6,25,14.577,12.579
2012,1,2,6,30,14.385,12.454
2012,1,2,6,35,14.044,12.234
2012,1,2,6,40,13.822000000000001,12.091000000000001
2012,1,2,6,45,14.101,12.268
