SiteID, 95485.0,Site Timezone,-5.0,Data Timezone,-5.0
Longitude, -69.459747
Latitude, 40.861649
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2011,1,1,0,0,12.431000000000001,11.236
2011,1,1,0,5,12.224,11.148
2011,1,1,0,10,12.032,11.065
2011,1,1,0,15,11.761000000000001,10.950000000000001
2011,1,1,0,20,11.597,10.879
2011,1,1,0,25,11.526,10.849
2011,1,1,0,30,11.383000000000001,10.788
2011,1,1,0,35,11.334,10.766
2011,1,1,0,40,11.077,10.657
2011,1,1,0,45,10.734,10.51
2011,1,1,0,50,10.749,10.516
2011,1,1,0,55,10.56,10.437
2011,1,1,1,0,10.247,10.318
2011,1,1,1,5,10.424,10.385
2011,1,1,1,10,10.232000000000001,10.312
2011,1,1,1,15,10.24,10.315
2011,1,1,1,20,10.184000000000001,10.293000000000001
2011,1,1,1,25,9.888,10.18
2011,1,1,1,30,9.816,10.153
2011,1,1,1,35,9.623,10.08
2011,1,1,1,40,9.559000000000001,10.055
2011,1,1,1,45,9.583,10.064
2011,1,1,1,50,9.792,10.144
2011,1,1,1,55,9.704,10.11
2011,1,1,2,0,9.399000000000001,9.994
2011,1,1,2,5,9.207,9.921
2011,1,1,2,10,9.272,9.945
2011,1,1,2,15,9.072000000000001,9.869
2011,1,1,2,20,8.687,9.723
2011,1,1,2,25,8.551,9.671
2011,1,1,2,30,8.663,9.713000000000001
2011,1,1,2,35,8.976,9.832
2011,1,1,2,40,9.169,9.906
2011,1,1,2,45,9.505,10.034
2011,1,1,2,50,9.689,10.104000000000001
2011,1,1,2,55,10.193,10.296
2011,1,1,3,0,10.361,10.36
2011,1,1,3,5,10.465,10.4
2011,1,1,3,10,10.424,10.385
2011,1,1,3,15,10.692,10.492
2011,1,1,3,20,10.8,10.537
2011,1,1,3,25,10.728,10.507
2011,1,1,3,30,10.576,10.443
2011,1,1,3,35,10.505,10.415000000000001
2011,1,1,3,40,10.313,10.342
2011,1,1,3,45,10.234,10.312
2011,1,1,3,50,10.147,10.278
2011,1,1,3,55,9.722,10.116
2011,1,1,4,0,9.563,10.055
2011,1,1,4,5,9.226,9.927
2011,1,1,4,10,9.227,9.927
2011,1,1,4,15,8.689,9.723
2011,1,1,4,20,8.979000000000001,9.833
2011,1,1,4,25,8.924,9.811
2011,1,1,4,30,8.644,9.704
2011,1,1,4,35,8.669,9.714
2011,1,1,4,40,8.485,9.643
2011,1,1,4,45,8.156,9.518
2011,1,1,4,50,8.326,9.582
2011,1,1,4,55,7.853,9.402000000000001
2011,1,1,5,0,7.538,9.262
2011,1,1,5,5,7.49,9.241
2011,1,1,5,10,7.196,9.109
2011,1,1,5,15,7.025,9.033
2011,1,1,5,20,6.8340000000000005,8.948
2011,1,1,5,25,6.492,8.795
2011,1,1,5,30,6.2250000000000005,8.676
2011,1,1,5,35,5.925,8.542
2011,1,1,5,40,5.699,8.441
2011,1,1,5,45,5.556,8.377
2011,1,1,5,50,5.464,8.331
2011,1,1,5,55,5.666,8.426
2011,1,1,6,0,5.885,8.523
2011,1,1,6,5,5.946,8.551
2011,1,1,6,10,6.1370000000000005,8.636000000000001
2011,1,1,6,15,6.2540000000000004,8.688
2011,1,1,6,20,6.13,8.633000000000001
2011,1,1,6,25,6.247,8.685
2011,1,1,6,30,6.37,8.74
2011,1,1,6,35,6.446,8.774000000000001
2011,1,1,6,40,6.548,8.819
2011,1,1,6,45,6.631,8.856
2011,1,1,6,50,6.679,8.877
2011,1,1,6,55,6.589,8.838000000000001
2011,1,1,7,0,6.61,8.847
2011,1,1,7,5,6.357,8.734
2011,1,1,7,10,6.089,8.615
2011,1,1,7,15,5.795,8.484
2011,1,1,7,20,5.469,8.334
2011,1,1,7,25,5.293,8.237
2011,1,1,7,30,5.013,8.081
2011,1,1,7,35,4.941,8.041
2011,1,1,7,40,5.008,8.078
2011,1,1,7,45,5.057,8.105
2011,1,1,7,50,5.222,8.197000000000001
2011,1,1,7,55,5.36,8.273
2011,1,1,8,0,5.409,8.301
2011,1,1,8,5,5.542,8.371
2011,1,1,8,10,5.809,8.49
2011,1,1,8,15,6.083,8.612
2011,1,1,8,20,6.4110000000000005,8.758000000000001
2011,1,1,8,25,6.678,8.877
2011,1,1,8,30,7.041,9.039
2011,1,1,8,35,7.205,9.112
2011,1,1,8,40,7.363,9.183
2011,1,1,8,45,7.4590000000000005,9.225
2011,1,1,8,50,7.589,9.283
2011,1,1,8,55,7.6160000000000005,9.295
2011,1,1,9,0,7.5760000000000005,9.277000000000001
2011,1,1,9,5,7.501,9.244
2011,1,1,9,10,7.316,9.161
2011,1,1,9,15,7.192,9.106
2011,1,1,9,20,7.069,9.051
2011,1,1,9,25,7.13,9.079
2011,1,1,9,30,7.144,9.085
2011,1,1,9,35,7.157,9.091
2011,1,1,9,40,7.363,9.183
2011,1,1,9,45,7.594,9.286
2011,1,1,9,50,7.714,9.341000000000001
2011,1,1,9,55,7.881,9.415000000000001
2011,1,1,10,0,8.113,9.503
2011,1,1,10,5,8.402000000000001,9.613
2011,1,1,10,10,8.554,9.671
2011,1,1,10,15,8.624,9.698
2011,1,1,10,20,8.623,9.698
2011,1,1,10,25,8.488,9.647
2011,1,1,10,30,8.223,9.546
2011,1,1,10,35,7.902,9.424
2011,1,1,10,40,7.7170000000000005,9.344
2011,1,1,10,45,7.655,9.317
2011,1,1,10,50,7.4430000000000005,9.222
2011,1,1,10,55,7.162,9.097
2011,1,1,11,0,7.073,9.058
2011,1,1,11,5,6.984,9.018
2011,1,1,11,10,6.963,9.009
2011,1,1,11,15,6.894,8.978
2011,1,1,11,20,6.832,8.951
2011,1,1,11,25,7.032,9.039
2011,1,1,11,30,7.1690000000000005,9.1
2011,1,1,11,35,7.175,9.103
2011,1,1,11,40,7.135,9.085
2011,1,1,11,45,7.197,9.112
2011,1,1,11,50,7.307,9.161
2011,1,1,11,55,7.218,9.122
2011,1,1,12,0,6.971,9.012
2011,1,1,12,5,6.704,8.893
2011,1,1,12,10,6.478,8.792
2011,1,1,12,15,6.266,8.697000000000001
2011,1,1,12,20,6.163,8.652000000000001
2011,1,1,12,25,6.157,8.648
2011,1,1,12,30,6.067,8.609
2011,1,1,12,35,6.114,8.63
2011,1,1,12,40,6.175,8.658
2011,1,1,12,45,6.216,8.676
2011,1,1,12,50,6.0440000000000005,8.6
2011,1,1,12,55,5.982,8.572000000000001
2011,1,1,13,0,6.09,8.621
2011,1,1,13,5,6.199,8.67
2011,1,1,13,10,6.075,8.615
2011,1,1,13,15,5.897,8.535
2011,1,1,13,20,5.801,8.493
2011,1,1,13,25,5.7940000000000005,8.49
2011,1,1,13,30,5.821,8.502
2011,1,1,13,35,5.998,8.581
2011,1,1,13,40,6.237,8.688
2011,1,1,13,45,6.577,8.841
2011,1,1,13,50,6.939,9.002
2011,1,1,13,55,7.1770000000000005,9.109
2011,1,1,14,0,7.163,9.103
2011,1,1,14,5,7.1080000000000005,9.079
2011,1,1,14,10,7.149,9.097
2011,1,1,14,15,7.348,9.186
2011,1,1,14,20,7.765000000000001,9.372
2011,1,1,14,25,8.183,9.537
2011,1,1,14,30,8.431000000000001,9.631
2011,1,1,14,35,8.878,9.802
2011,1,1,14,40,9.501,10.040000000000001
2011,1,1,14,45,10.18,10.299
2011,1,1,14,50,10.743,10.522
2011,1,1,14,55,11.246,10.739
2011,1,1,15,0,11.827,10.989
2011,1,1,15,5,12.445,11.255
2011,1,1,15,10,12.785,11.401
2011,1,1,15,15,12.783,11.401
2011,1,1,15,20,12.724,11.377
2011,1,1,15,25,12.870000000000001,11.441
2011,1,1,15,30,13.005,11.499
2011,1,1,15,35,12.862,11.438
2011,1,1,15,40,12.741,11.386000000000001
2011,1,1,15,45,12.762,11.395
2011,1,1,15,50,12.863,11.438
2011,1,1,15,55,12.921000000000001,11.462
2011,1,1,16,0,12.545,11.301
2011,1,1,16,5,11.778,10.971
2011,1,1,16,10,10.999,10.635
2011,1,1,16,15,10.405,10.388
2011,1,1,16,20,10.11,10.275
2011,1,1,16,25,10.205,10.312
2011,1,1,16,30,10.427,10.397
2011,1,1,16,35,10.599,10.464
2011,1,1,16,40,10.716000000000001,10.516
2011,1,1,16,45,10.863,10.58
2011,1,1,16,50,11.139,10.699
2011,1,1,16,55,11.658,10.922
2011,1,1,17,0,12.092,11.108
2011,1,1,17,5,12.318,11.206
2011,1,1,17,10,12.494,11.282
2011,1,1,17,15,12.599,11.328
2011,1,1,17,20,12.578,11.319
2011,1,1,17,25,12.273,11.188
2011,1,1,17,30,11.741,10.959
2011,1,1,17,35,11.272,10.757
2011,1,1,17,40,11.194,10.724
2011,1,1,17,45,11.266,10.754
2011,1,1,17,50,11.58,10.888
2011,1,1,17,55,12.226,11.166
2011,1,1,18,0,12.883000000000001,11.450000000000001
2011,1,1,18,5,12.966000000000001,11.487
2011,1,1,18,10,12.476,11.276
2011,1,1,18,15,11.832,10.998000000000001
2011,1,1,18,20,11.466000000000001,10.84
2011,1,1,18,25,11.634,10.91
2011,1,1,18,30,11.957,11.047
2011,1,1,18,35,11.997,11.066
2011,1,1,18,40,11.744,10.959
2011,1,1,18,45,11.459,10.837
2011,1,1,18,50,11.44,10.827
2011,1,1,18,55,11.65,10.916
2011,1,1,19,0,11.872,11.011000000000001
2011,1,1,19,5,12.072000000000001,11.096
2011,1,1,19,10,12.135,11.123000000000001
2011,1,1,19,15,11.929,11.035
2011,1,1,19,20,11.48,10.843
2011,1,1,19,25,11.196,10.721
2011,1,1,19,30,10.933,10.608
2011,1,1,19,35,10.747,10.528
2011,1,1,19,40,10.668000000000001,10.495000000000001
2011,1,1,19,45,10.557,10.449
2011,1,1,19,50,10.675,10.498
2011,1,1,19,55,10.909,10.599
2011,1,1,20,0,10.645,10.486
2011,1,1,20,5,10.021,10.245000000000001
2011,1,1,20,10,9.393,10.004
2011,1,1,20,15,8.826,9.787
2011,1,1,20,20,8.411,9.628
2011,1,1,20,25,7.949,9.451
2011,1,1,20,30,7.487,9.25
2011,1,1,20,35,7.24,9.137
2011,1,1,20,40,7.341,9.179
2011,1,1,20,45,7.674,9.326
2011,1,1,20,50,7.8950000000000005,9.421
2011,1,1,20,55,8.195,9.533
2011,1,1,21,0,8.413,9.616
2011,1,1,21,5,8.826,9.775
2011,1,1,21,10,9.633000000000001,10.086
2011,1,1,21,15,10.649000000000001,10.48
2011,1,1,21,20,10.938,10.608
2011,1,1,21,25,10.891,10.589
2011,1,1,21,30,10.894,10.593
2011,1,1,21,35,10.722,10.519
2011,1,1,21,40,10.369,10.379
2011,1,1,21,45,9.592,10.08
2011,1,1,21,50,9.099,9.891
2011,1,1,21,55,8.789,9.772
2011,1,1,22,0,8.354000000000001,9.604000000000001
2011,1,1,22,5,8.02,9.476
2011,1,1,22,10,7.798,9.387
2011,1,1,22,15,7.571,9.283
2011,1,1,22,20,7.364,9.189
2011,1,1,22,25,7.845,9.405
2011,1,1,22,30,8.967,9.839
2011,1,1,22,35,10.349,10.370000000000001
2011,1,1,22,40,12.572000000000001,11.313
2011,1,1,22,45,14.105,12.192
2011,1,1,22,50,15.034,12.93
2011,1,1,22,55,15.507,13.431000000000001
2011,1,1,23,0,15.607000000000001,13.538
2011,1,1,23,5,15.353,13.269
2011,1,1,23,10,14.762,12.644
2011,1,1,23,15,13.865,12.039
2011,1,1,23,20,13.902000000000001,12.06
2011,1,1,23,25,14.508000000000001,12.442
2011,1,1,23,30,14.758000000000001,12.628
2011,1,1,23,35,14.517,12.442
2011,1,1,23,40,14.148,12.207
2011,1,1,23,45,13.666,11.902000000000001
2011,1,1,23,50,12.811,11.407
2011,1,1,23,55,11.684000000000001,10.925
2011,1,2,0,0,11.355,10.785
2011,1,2,0,5,10.358,10.370000000000001
2011,1,2,0,10,8.955,9.836
2011,1,2,0,15,8.056000000000001,9.494
2011,1,2,0,20,8.628,9.713000000000001
2011,1,2,0,25,10.166,10.303
2011,1,2,0,30,11.055,10.666
2011,1,2,0,35,10.618,10.48
2011,1,2,0,40,9.834,10.181000000000001
2011,1,2,0,45,9.728,10.141
2011,1,2,0,50,9.614,10.098
2011,1,2,0,55,9.22,9.949
2011,1,2,1,0,8.882,9.82
2011,1,2,1,5,8.618,9.72
2011,1,2,1,10,8.186,9.555
2011,1,2,1,15,8.144,9.540000000000001
2011,1,2,1,20,9.706,10.141
2011,1,2,1,25,10.262,10.354000000000001
2011,1,2,1,30,10.566,10.47
2011,1,2,1,35,11.909,11.05
2011,1,2,1,40,13.186,11.63
2011,1,2,1,45,13.984,12.14
2011,1,2,1,50,14.497,12.469
2011,1,2,1,55,14.86,12.777000000000001
2011,1,2,2,0,15.195,13.135
2011,1,2,2,5,15.528,13.489
2011,1,2,2,10,15.708,13.748000000000001
2011,1,2,2,15,15.697000000000001,13.712
2011,1,2,2,20,15.701,13.724
2011,1,2,2,25,15.646,13.608
2011,1,2,2,30,15.595,13.553
2011,1,2,2,35,15.775,13.962
2011,1,2,2,40,15.987,14.654
2011,1,2,2,45,16.0,14.734
2011,1,2,2,50,15.870000000000001,14.276
2011,1,2,2,55,15.711,13.757
2011,1,2,3,0,15.468,13.425
2011,1,2,3,5,15.41,13.364
2011,1,2,3,10,15.474,13.434000000000001
2011,1,2,3,15,15.522,13.486
2011,1,2,3,20,15.234,13.18
2011,1,2,3,25,14.737,12.652000000000001
2011,1,2,3,30,14.279,12.338000000000001
2011,1,2,3,35,14.504,12.481
2011,1,2,3,40,14.976,12.906
2011,1,2,3,45,15.42,13.379
2011,1,2,3,50,15.686,13.684000000000001
2011,1,2,3,55,15.72,13.794
2011,1,2,4,0,15.686,13.684000000000001
2011,1,2,4,5,15.133000000000001,13.077
2011,1,2,4,10,14.364,12.396
2011,1,2,4,15,13.991,12.158
2011,1,2,4,20,14.186,12.283
2011,1,2,4,25,14.392,12.414
2011,1,2,4,30,14.417,12.43
2011,1,2,4,35,14.36,12.393
2011,1,2,4,40,14.099,12.225
2011,1,2,4,45,13.421000000000001,11.792
2011,1,2,4,50,12.258000000000001,11.212
2011,1,2,4,55,11.017,10.678
2011,1,2,5,0,9.903,10.232000000000001
2011,1,2,5,5,10.061,10.294
2011,1,2,5,10,11.592,10.928
2011,1,2,5,15,13.041,11.554
2011,1,2,5,20,13.38,11.771
2011,1,2,5,25,13.147,11.621
2011,1,2,5,30,12.185,11.185
2011,1,2,5,35,11.709,10.98
2011,1,2,5,40,12.339,11.252
2011,1,2,5,45,13.11,11.6
2011,1,2,5,50,13.744,12.006
2011,1,2,5,55,14.197000000000001,12.295
2011,1,2,6,0,14.277000000000001,12.347
2011,1,2,6,5,13.813,12.051
2011,1,2,6,10,13.367,11.767
2011,1,2,6,15,13.001,11.542
2011,1,2,6,20,13.124,11.612
2011,1,2,6,25,13.72,11.993
2011,1,2,6,30,14.138,12.262
2011,1,2,6,35,14.404,12.433
2011,1,2,6,40,14.584,12.549
2011,1,2,6,45,14.619,12.57
2011,1,2,6,50,14.654,12.591000000000001
2011,1,2,6,55,14.502,12.494
2011,1,2,7,0,14.325000000000001,12.381
2011,1,2,7,5,13.973,12.158
2011,1,2,7,10,14.004,12.176
2011,1,2,7,15,13.922,12.124
2011,1,2,7,20,13.581,11.911
2011,1,2,7,25,14.639000000000001,12.591000000000001
2011,1,2,7,30,14.787,12.732000000000001
2011,1,2,7,35,15.005,12.964
2011,1,2,7,40,15.242,13.214
2011,1,2,7,45,15.175,13.141
2011,1,2,7,50,15.051,13.007
2011,1,2,7,55,15.222,13.19
2011,1,2,8,0,15.416,13.4
2011,1,2,8,5,15.472,13.461
2011,1,2,8,10,15.392,13.376
2011,1,2,8,15,15.666,13.666
2011,1,2,8,20,15.521,13.513
2011,1,2,8,25,15.379,13.364
2011,1,2,8,30,15.273,13.251
2011,1,2,8,35,15.144,13.113
2011,1,2,8,40,14.988,12.946
2011,1,2,8,45,14.664,12.61
2011,1,2,8,50,14.402000000000001,12.442
2011,1,2,8,55,14.713000000000001,12.653
2011,1,2,9,0,14.81,12.756
2011,1,2,9,5,14.784,12.729000000000001
2011,1,2,9,10,14.452,12.476
2011,1,2,9,15,14.515,12.515
2011,1,2,9,20,14.755,12.698
2011,1,2,9,25,14.951,12.909
2011,1,2,9,30,15.145,13.116
2011,1,2,9,35,15.157,13.129
2011,1,2,9,40,15.127,13.098
2011,1,2,9,45,14.931000000000001,12.891
2011,1,2,9,50,14.606,12.579
2011,1,2,9,55,14.222,12.332
2011,1,2,10,0,14.009,12.195
2011,1,2,10,5,13.651,11.966000000000001
2011,1,2,10,10,13.327,11.758000000000001
2011,1,2,10,15,12.938,11.529
2011,1,2,10,20,12.521,11.349
2011,1,2,10,25,12.161,11.194
2011,1,2,10,30,11.809000000000001,11.041
2011,1,2,10,35,12.05,11.145
2011,1,2,10,40,12.697000000000001,11.426
2011,1,2,10,45,13.289,11.734
2011,1,2,10,50,13.269,11.722
2011,1,2,10,55,12.886000000000001,11.508000000000001
2011,1,2,11,0,12.341000000000001,11.273
2011,1,2,11,5,12.049,11.148
2011,1,2,11,10,12.034,11.142
2011,1,2,11,15,11.976,11.117
2011,1,2,11,20,12.096,11.169
2011,1,2,11,25,12.4,11.301
2011,1,2,11,30,12.337,11.273
2011,1,2,11,35,12.543000000000001,11.362
2011,1,2,11,40,12.508000000000001,11.346
2011,1,2,11,45,12.211,11.218
2011,1,2,11,50,12.247,11.233
2011,1,2,11,55,12.27,11.243
2011,1,2,12,0,11.498000000000001,10.91
2011,1,2,12,5,10.931000000000001,10.666
2011,1,2,12,10,10.719,10.574
2011,1,2,12,15,10.705,10.568
2011,1,2,12,20,10.426,10.455
2011,1,2,12,25,9.647,10.156
2011,1,2,12,30,9.426,10.071
