SiteID, 100373.0,Site Timezone,-5.0,Data Timezone,-5.0
Longitude, -69.517242
Latitude, 41.249645
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2011,1,1,4,45,12.307,11.172
2011,1,1,4,50,12.265,11.154
2011,1,1,4,55,12.273,11.157
2011,1,1,5,0,11.666,10.898
2011,1,1,5,5,11.31,10.745000000000001
2011,1,1,5,10,10.947000000000001,10.589
2011,1,1,5,15,10.612,10.446
2011,1,1,5,20,10.543000000000001,10.419
2011,1,1,5,25,10.175,10.278
2011,1,1,5,30,10.183,10.281
2011,1,1,5,35,10.192,10.284
2011,1,1,5,40,10.24,10.303
2011,1,1,5,45,10.392,10.361
2011,1,1,5,50,10.601,10.44
2011,1,1,5,55,10.808,10.528
2011,1,1,6,0,11.129,10.666
2011,1,1,6,5,11.208,10.699
2011,1,1,6,10,11.114,10.66
2011,1,1,6,15,11.165000000000001,10.681000000000001
2011,1,1,6,20,11.136000000000001,10.669
2011,1,1,6,25,11.143,10.672
2011,1,1,6,30,11.193,10.693
2011,1,1,6,35,11.186,10.69
2011,1,1,6,40,11.221,10.705
2011,1,1,6,45,11.614,10.873000000000001
2011,1,1,6,50,11.513,10.83
2011,1,1,6,55,11.385,10.776
2011,1,1,7,0,11.392,10.779
2011,1,1,7,5,11.128,10.666
2011,1,1,7,10,10.907,10.571
2011,1,1,7,15,10.65,10.461
2011,1,1,7,20,10.369,10.351
2011,1,1,7,25,9.984,10.205
2011,1,1,7,30,9.768,10.123
2011,1,1,7,35,9.849,10.153
2011,1,1,7,40,10.035,10.223
2011,1,1,7,45,9.867,10.159
2011,1,1,7,50,9.738,10.11
2011,1,1,7,55,9.794,10.132
2011,1,1,8,0,9.658,10.08
2011,1,1,8,5,9.305,9.945
2011,1,1,8,10,8.912,9.796
2011,1,1,8,15,8.824,9.762
2011,1,1,8,20,8.647,9.695
2011,1,1,8,25,8.51,9.643
2011,1,1,8,30,8.518,9.646
2011,1,1,8,35,8.533,9.652000000000001
2011,1,1,8,40,8.540000000000001,9.656
2011,1,1,8,45,8.643,9.695
2011,1,1,8,50,8.593,9.677
2011,1,1,8,55,8.664,9.704
2011,1,1,9,0,8.487,9.637
2011,1,1,9,5,8.392,9.601
2011,1,1,9,10,8.071,9.479000000000001
2011,1,1,9,15,7.704,9.329
2011,1,1,9,20,7.375,9.183
2011,1,1,9,25,7.115,9.067
2011,1,1,9,30,6.964,8.999
2011,1,1,9,35,6.853,8.951
2011,1,1,9,40,6.798,8.926
2011,1,1,9,45,6.776,8.917
2011,1,1,9,50,6.831,8.941
2011,1,1,9,55,6.8500000000000005,8.951
2011,1,1,10,0,6.9510000000000005,8.996
2011,1,1,10,5,6.977,9.009
2011,1,1,10,10,6.813,8.935
2011,1,1,10,15,6.682,8.877
2011,1,1,10,20,6.5920000000000005,8.838000000000001
2011,1,1,10,25,6.441,8.77
2011,1,1,10,30,6.297,8.706
2011,1,1,10,35,6.22,8.673
2011,1,1,10,40,6.178,8.655
2011,1,1,10,45,6.219,8.673
2011,1,1,10,50,6.157,8.645
2011,1,1,10,55,6.115,8.627
2011,1,1,11,0,6.025,8.587
2011,1,1,11,5,5.88,8.523
2011,1,1,11,10,5.756,8.468
2011,1,1,11,15,5.7010000000000005,8.444
2011,1,1,11,20,5.707,8.447000000000001
2011,1,1,11,25,5.8020000000000005,8.49
2011,1,1,11,30,5.809,8.493
2011,1,1,11,35,5.884,8.526
2011,1,1,11,40,6.082,8.615
2011,1,1,11,45,6.307,8.716
2011,1,1,11,50,6.526,8.813
2011,1,1,11,55,6.916,8.987
2011,1,1,12,0,7.341,9.176
2011,1,1,12,5,7.622,9.302
2011,1,1,12,10,7.764,9.366
2011,1,1,12,15,7.893,9.421
2011,1,1,12,20,7.949,9.442
2011,1,1,12,25,7.878,9.414
2011,1,1,12,30,7.752,9.36
2011,1,1,12,35,7.6290000000000004,9.305
2011,1,1,12,40,7.623,9.302
2011,1,1,12,45,7.67,9.323
2011,1,1,12,50,7.71,9.341000000000001
2011,1,1,12,55,7.7490000000000006,9.36
2011,1,1,13,0,7.986,9.457
2011,1,1,13,5,8.465,9.64
2011,1,1,13,10,9.024000000000001,9.854000000000001
2011,1,1,13,15,9.501,10.037
2011,1,1,13,20,10.018,10.235
2011,1,1,13,25,10.317,10.351
2011,1,1,13,30,10.636000000000001,10.476
2011,1,1,13,35,10.805,10.55
2011,1,1,13,40,10.824,10.559000000000001
2011,1,1,13,45,10.845,10.568
2011,1,1,13,50,10.945,10.611
2011,1,1,13,55,11.108,10.681000000000001
2011,1,1,14,0,11.257,10.745000000000001
2011,1,1,14,5,11.458,10.83
2011,1,1,14,10,11.46,10.83
2011,1,1,14,15,11.298,10.76
2011,1,1,14,20,11.185,10.711
2011,1,1,14,25,11.122,10.684000000000001
2011,1,1,14,30,10.98,10.623000000000001
2011,1,1,14,35,10.811,10.55
2011,1,1,14,40,10.722,10.51
2011,1,1,14,45,10.718,10.507
2011,1,1,14,50,10.949,10.605
2011,1,1,14,55,11.286,10.748000000000001
2011,1,1,15,0,11.642,10.901
2011,1,1,15,5,11.748000000000001,10.946
2011,1,1,15,10,11.84,10.986
2011,1,1,15,15,11.961,11.038
2011,1,1,15,20,12.048,11.075000000000001
2011,1,1,15,25,12.133000000000001,11.111
2011,1,1,15,30,12.182,11.133000000000001
2011,1,1,15,35,11.889000000000001,11.008000000000001
2011,1,1,15,40,11.67,10.913
2011,1,1,15,45,11.471,10.827
2011,1,1,15,50,11.408,10.8
2011,1,1,15,55,11.457,10.821
2011,1,1,16,0,11.634,10.898
2011,1,1,16,5,11.733,10.94
2011,1,1,16,10,11.724,10.937
2011,1,1,16,15,11.689,10.922
2011,1,1,16,20,11.477,10.831
2011,1,1,16,25,11.049,10.647
2011,1,1,16,30,10.729000000000001,10.51
2011,1,1,16,35,10.594,10.452
2011,1,1,16,40,10.291,10.336
2011,1,1,16,45,10.035,10.238
2011,1,1,16,50,10.099,10.263
2011,1,1,16,55,10.426,10.388
2011,1,1,17,0,10.683,10.492
2011,1,1,17,5,10.971,10.617
2011,1,1,17,10,11.352,10.782
2011,1,1,17,15,11.821,10.983
2011,1,1,17,20,12.552,11.297
2011,1,1,17,25,13.224,11.624
2011,1,1,17,30,13.554,11.835
2011,1,1,17,35,13.715,11.938
2011,1,1,17,40,13.59,11.859
2011,1,1,17,45,13.328,11.691
2011,1,1,17,50,13.009,11.493
2011,1,1,17,55,12.626,11.328
2011,1,1,18,0,12.411,11.236
2011,1,1,18,5,12.355,11.212
2011,1,1,18,10,12.415000000000001,11.236
2011,1,1,18,15,12.503,11.273
2011,1,1,18,20,12.626,11.325000000000001
2011,1,1,18,25,13.011000000000001,11.49
2011,1,1,18,30,13.163,11.581
2011,1,1,18,35,12.815,11.407
2011,1,1,18,40,11.884,11.008000000000001
2011,1,1,18,45,10.862,10.568
2011,1,1,18,50,9.995000000000001,10.223
2011,1,1,18,55,9.537,10.046
2011,1,1,19,0,9.423,10.0
2011,1,1,19,5,9.621,10.074
2011,1,1,19,10,9.671,10.092
2011,1,1,19,15,9.203,9.915000000000001
2011,1,1,19,20,9.034,9.851
2011,1,1,19,25,10.201,10.293000000000001
2011,1,1,19,30,11.977,11.032
2011,1,1,19,35,13.039,11.484
2011,1,1,19,40,13.35,11.679
2011,1,1,19,45,13.371,11.691
2011,1,1,19,50,12.633000000000001,11.307
2011,1,1,19,55,11.331,10.751
2011,1,1,20,0,9.555,10.043000000000001
2011,1,1,20,5,8.3,9.567
2011,1,1,20,10,7.782,9.366
2011,1,1,20,15,7.8100000000000005,9.378
2011,1,1,20,20,8.142,9.506
2011,1,1,20,25,8.835,9.768
2011,1,1,20,30,9.543000000000001,10.037
2011,1,1,20,35,9.8,10.135
2011,1,1,20,40,9.654,10.08
2011,1,1,20,45,9.252,9.927
2011,1,1,20,50,8.554,9.662
2011,1,1,20,55,7.787,9.366
2011,1,1,21,0,7.541,9.256
2011,1,1,21,5,8.203,9.527000000000001
2011,1,1,21,10,8.78,9.747
2011,1,1,21,15,9.397,9.982000000000001
2011,1,1,21,20,9.877,10.165000000000001
2011,1,1,21,25,10.036,10.226
2011,1,1,21,30,9.924,10.184000000000001
2011,1,1,21,35,10.14,10.266
2011,1,1,21,40,10.3,10.327
2011,1,1,21,45,10.525,10.412
2011,1,1,21,50,11.168000000000001,10.684000000000001
2011,1,1,21,55,11.719,10.919
2011,1,1,22,0,11.99,11.035
2011,1,1,22,5,12.083,11.075000000000001
2011,1,1,22,10,12.105,11.084
2011,1,1,22,15,12.355,11.191
2011,1,1,22,20,12.463000000000001,11.236
2011,1,1,22,25,12.313,11.172
2011,1,1,22,30,12.257,11.148
2011,1,1,22,35,12.658,11.319
2011,1,1,22,40,12.399000000000001,11.209
2011,1,1,22,45,12.39,11.206
2011,1,1,22,50,12.674,11.328
2011,1,1,22,55,13.312000000000001,11.658
2011,1,1,23,0,14.168000000000001,12.201
2011,1,1,23,5,14.813,12.665000000000001
2011,1,1,23,10,15.119,12.988
2011,1,1,23,15,15.15,13.022
2011,1,1,23,20,15.125,12.997
2011,1,1,23,25,15.002,12.869
2011,1,1,23,30,14.91,12.775
2011,1,1,23,35,14.871,12.735
2011,1,1,23,40,14.653,12.521
2011,1,1,23,45,14.401,12.363
2011,1,1,23,50,14.254,12.271
2011,1,1,23,55,14.063,12.152000000000001
2011,1,2,0,0,13.911,12.057
2011,1,2,0,5,13.669,11.905
2011,1,2,0,10,13.025,11.499
2011,1,2,0,15,12.212,11.151
2011,1,2,0,20,12.057,11.084
2011,1,2,0,25,12.135,11.117
2011,1,2,0,30,12.248000000000001,11.169
2011,1,2,0,35,12.183,11.145
2011,1,2,0,40,12.054,11.093
2011,1,2,0,45,11.587,10.895
2011,1,2,0,50,11.004,10.644
2011,1,2,0,55,10.722,10.525
2011,1,2,1,0,10.137,10.296
2011,1,2,1,5,9.257,9.958
2011,1,2,1,10,8.686,9.738
2011,1,2,1,15,8.367,9.616
2011,1,2,1,20,8.26,9.576
2011,1,2,1,25,8.029,9.488
2011,1,2,1,30,7.542,9.28
2011,1,2,1,35,7.3420000000000005,9.192
2011,1,2,1,40,7.9510000000000005,9.46
2011,1,2,1,45,9.132,9.915000000000001
2011,1,2,1,50,10.454,10.425
2011,1,2,1,55,11.91,11.047
2011,1,2,2,0,13.302,11.703
2011,1,2,2,5,14.126,12.231
2011,1,2,2,10,14.765,12.674
2011,1,2,2,15,15.154,13.086
2011,1,2,2,20,15.35,13.293000000000001
2011,1,2,2,25,15.293000000000001,13.232000000000001
2011,1,2,2,30,15.156,13.086
2011,1,2,2,35,14.97,12.887
2011,1,2,2,40,14.987,12.903
2011,1,2,2,45,14.998000000000001,12.915000000000001
2011,1,2,2,50,14.985,12.903
2011,1,2,2,55,14.988,12.906
2011,1,2,3,0,14.947000000000001,12.863
2011,1,2,3,5,14.895,12.808
2011,1,2,3,10,14.771,12.677
2011,1,2,3,15,14.669,12.576
2011,1,2,3,20,14.692,12.594
2011,1,2,3,25,14.922,12.839
2011,1,2,3,30,15.325000000000001,13.266
2011,1,2,3,35,15.584,13.541
2011,1,2,3,40,15.556000000000001,13.51
2011,1,2,3,45,15.441,13.388
2011,1,2,3,50,15.36,13.303
2011,1,2,3,55,15.423,13.370000000000001
2011,1,2,4,0,15.395,13.342
2011,1,2,4,5,15.248000000000001,13.187
2011,1,2,4,10,15.303,13.245000000000001
2011,1,2,4,15,15.252,13.19
2011,1,2,4,20,15.186,13.119
2011,1,2,4,25,15.144,13.074
2011,1,2,4,30,15.121,13.049
2011,1,2,4,35,14.988,12.909
2011,1,2,4,40,14.856,12.768
2011,1,2,4,45,14.824,12.735
2011,1,2,4,50,15.137,13.067
2011,1,2,4,55,15.691,13.687000000000001
2011,1,2,5,0,15.915000000000001,14.416
2011,1,2,5,5,15.994,14.673
2011,1,2,5,10,15.908,14.395
2011,1,2,5,15,15.811,14.081
2011,1,2,5,20,15.683,13.666
2011,1,2,5,25,15.271,13.214
2011,1,2,5,30,14.905000000000001,12.826
2011,1,2,5,35,14.715,12.625
2011,1,2,5,40,14.804,12.72
2011,1,2,5,45,15.085,13.019
2011,1,2,5,50,15.36,13.312000000000001
2011,1,2,5,55,15.485000000000001,13.446
2011,1,2,6,0,15.509,13.473
2011,1,2,6,5,15.494,13.458
2011,1,2,6,10,15.382,13.339
2011,1,2,6,15,15.241,13.19
2011,1,2,6,20,15.104000000000001,13.043000000000001
2011,1,2,6,25,14.888,12.814
2011,1,2,6,30,14.664,12.585
2011,1,2,6,35,14.468,12.46
2011,1,2,6,40,14.286,12.344
2011,1,2,6,45,14.704,12.619
2011,1,2,6,50,14.888,12.814
2011,1,2,6,55,15.269,13.22
2011,1,2,7,0,15.553,13.525
2011,1,2,7,5,15.585,13.562000000000001
2011,1,2,7,10,15.697000000000001,13.727
2011,1,2,7,15,15.727,13.824
2011,1,2,7,20,15.797,14.053
2011,1,2,7,25,15.779,13.995000000000001
2011,1,2,7,30,15.721,13.809000000000001
2011,1,2,7,35,15.790000000000001,14.032
2011,1,2,7,40,15.874,14.307
2011,1,2,7,45,15.809000000000001,14.096
2011,1,2,7,50,15.698,13.736
2011,1,2,7,55,15.625,13.611
2011,1,2,8,0,15.778,13.995000000000001
2011,1,2,8,5,15.892,14.365
2011,1,2,8,10,15.828000000000001,14.157
2011,1,2,8,15,15.691,13.711
2011,1,2,8,20,15.321,13.284
2011,1,2,8,25,15.436,13.406
2011,1,2,8,30,15.761000000000001,13.937000000000001
2011,1,2,8,35,15.9,14.392
2011,1,2,8,40,15.852,14.236
2011,1,2,8,45,15.632,13.617
2011,1,2,8,50,15.127,13.08
2011,1,2,8,55,14.827,12.759
2011,1,2,9,0,14.709,12.634
2011,1,2,9,5,14.778,12.707
2011,1,2,9,10,14.812000000000001,12.744
2011,1,2,9,15,14.691,12.616
2011,1,2,9,20,14.346,12.393
2011,1,2,9,25,14.021,12.186
2011,1,2,9,30,13.700000000000001,11.981
2011,1,2,9,35,13.675,11.966000000000001
2011,1,2,9,40,13.985,12.164
2011,1,2,9,45,14.214,12.311
2011,1,2,9,50,14.123000000000001,12.253
2011,1,2,9,55,13.945,12.14
2011,1,2,10,0,13.987,12.167
2011,1,2,10,5,14.045,12.204
2011,1,2,10,10,13.706,11.987
2011,1,2,10,15,13.334,11.749
2011,1,2,10,20,13.072000000000001,11.581
2011,1,2,10,25,12.875,11.49
2011,1,2,10,30,12.706,11.416
2011,1,2,10,35,12.623000000000001,11.38
2011,1,2,10,40,12.049,11.133000000000001
2011,1,2,10,45,11.638,10.956
2011,1,2,10,50,11.448,10.873000000000001
2011,1,2,10,55,11.364,10.837
2011,1,2,11,0,11.201,10.766
2011,1,2,11,5,11.073,10.712
2011,1,2,11,10,10.875,10.626
2011,1,2,11,15,10.619,10.516
2011,1,2,11,20,10.27,10.382
2011,1,2,11,25,9.943,10.257
2011,1,2,11,30,9.498,10.086
2011,1,2,11,35,9.03,9.906
2011,1,2,11,40,8.459,9.686
2011,1,2,11,45,7.671,9.372
2011,1,2,11,50,6.807,8.984
2011,1,2,11,55,6.025,8.633000000000001
2011,1,2,12,0,5.746,8.508000000000001
2011,1,2,12,5,5.3870000000000005,8.334
2011,1,2,12,10,5.436,8.362
2011,1,2,12,15,5.288,8.279
2011,1,2,12,20,5.446,8.368
2011,1,2,12,25,5.424,8.355
2011,1,2,12,30,5.0680000000000005,8.157
2011,1,2,12,35,5.15,8.203
2011,1,2,12,40,5.067,8.157
2011,1,2,12,45,4.886,8.056000000000001
2011,1,2,12,50,4.962,8.099
2011,1,2,12,55,4.588,7.892
2011,1,2,13,0,5.882000000000001,8.572000000000001
2011,1,2,13,5,7.634,9.356
2011,1,2,13,10,7.557,9.323
2011,1,2,13,15,7.011,9.079
2011,1,2,13,20,6.615,8.902000000000001
2011,1,2,13,25,6.833,8.999
2011,1,2,13,30,7.33,9.222
2011,1,2,13,35,7.344,9.228
2011,1,2,13,40,7.446,9.274000000000001
2011,1,2,13,45,8.36,9.649000000000001
2011,1,2,13,50,7.523000000000001,9.308
2011,1,2,13,55,7.66,9.369
2011,1,2,14,0,7.647,9.363
2011,1,2,14,5,7.069,9.103
2011,1,2,14,10,6.612,8.899000000000001
2011,1,2,14,15,5.575,8.435
2011,1,2,14,20,6.216,8.722
2011,1,2,14,25,6.17,8.700000000000001
2011,1,2,14,30,5.789,8.529
2011,1,2,14,35,5.345,8.313
2011,1,2,14,40,5.735,8.505
2011,1,2,14,45,5.972,8.612
2011,1,2,14,50,5.109,8.182
2011,1,2,14,55,4.556,7.873
2011,1,2,15,0,4.449,7.812
2011,1,2,15,5,3.87,7.489
2011,1,2,15,10,3.189,7.031000000000001
2011,1,2,15,15,2.8120000000000003,6.753
2011,1,2,15,20,2.222,6.32
2011,1,2,15,25,2.0,6.097
2011,1,2,15,30,1.9000000000000001,5.993
2011,1,2,15,35,1.794,5.883
2011,1,2,15,40,1.606,5.688
2011,1,2,15,45,1.488,5.566
2011,1,2,15,50,1.553,5.633
2011,1,2,15,55,1.4000000000000001,5.4750000000000005
2011,1,2,16,0,1.161,5.218
2011,1,2,16,5,0.873,4.806
2011,1,2,16,10,0.595,4.409
2011,1,2,16,15,0.62,4.446
2011,1,2,16,20,0.71,4.574
2011,1,2,16,25,0.672,4.519
2011,1,2,16,30,0.653,4.492
2011,1,2,16,35,0.591,4.4030000000000005
2011,1,2,16,40,0.683,4.535
2011,1,2,16,45,0.777,4.6690000000000005
2011,1,2,16,50,0.631,4.461
2011,1,2,16,55,0.681,4.531
2011,1,2,17,0,0.429,4.1530000000000005
2011,1,2,17,5,0.495,4.266
2011,1,2,17,10,0.533,4.321
2011,1,2,17,15,0.903,4.849
2011,1,2,17,20,0.8310000000000001,4.745
2011,1,2,17,25,0.709,4.571
2011,1,2,17,30,0.758,4.641
2011,1,2,17,35,0.5720000000000001,4.376
2011,1,2,17,40,0.465,4.223
2011,1,2,17,45,0.551,4.345
2011,1,2,17,50,0.341,3.9490000000000003
2011,1,2,17,55,0.4,4.086
2011,1,2,18,0,0.323,3.906
2011,1,2,18,5,0.228,3.6830000000000003
2011,1,2,18,10,0.23800000000000002,3.7070000000000003
2011,1,2,18,15,0.327,3.915
2011,1,2,18,20,0.219,3.665
2011,1,2,18,25,0.452,4.205
2011,1,2,18,30,0.295,3.842
2011,1,2,18,35,0.40900000000000003,4.107
2011,1,2,18,40,0.384,4.049
2011,1,2,18,45,0.424,4.141
2011,1,2,18,50,0.509,4.284
2011,1,2,18,55,0.365,4.0040000000000004
2011,1,2,19,0,0.296,3.842
2011,1,2,19,5,0.363,3.997
2011,1,2,19,10,0.244,3.72
2011,1,2,19,15,0.352,3.973
2011,1,2,19,20,0.318,3.894
2011,1,2,19,25,0.233,3.6950000000000003
2011,1,2,19,30,0.336,3.936
2011,1,2,19,35,0.359,3.988
2011,1,2,19,40,0.016,3.189
2011,1,2,19,45,0.126,3.4450000000000003
2011,1,2,19,50,0.931,4.889
2011,1,2,19,55,0.963,4.934
2011,1,2,20,0,0.429,4.1530000000000005
2011,1,2,20,5,0.36,3.991
2011,1,2,20,10,0.721,4.589
2011,1,2,20,15,1.355,5.429
2011,1,2,20,20,1.588,5.67
2011,1,2,20,25,2.0220000000000002,6.118
2011,1,2,20,30,2.37,6.4270000000000005
2011,1,2,20,35,2.539,6.5520000000000005
2011,1,2,20,40,2.685,6.659
2011,1,2,20,45,3.299,7.11
2011,1,2,20,50,4.34,7.748
2011,1,2,20,55,4.9750000000000005,8.102
2011,1,2,21,0,6.401,8.798
2011,1,2,21,5,7.312,9.204
2011,1,2,21,10,8.909,9.848
2011,1,2,21,15,11.391,10.834
2011,1,2,21,20,10.421,10.425
2011,1,2,21,25,8.976,9.872
2011,1,2,21,30,9.451,10.052
2011,1,2,21,35,11.557,10.901
2011,1,2,21,40,11.625,10.928
2011,1,2,21,45,11.456,10.855
2011,1,2,21,50,11.77,10.989
2011,1,2,21,55,12.317,11.224
2011,1,2,22,0,12.446,11.279
2011,1,2,22,5,12.383000000000001,11.252
2011,1,2,22,10,13.043000000000001,11.536
2011,1,2,22,15,12.67,11.377
2011,1,2,22,20,12.917,11.484
2011,1,2,22,25,13.128,11.593
2011,1,2,22,30,13.339,11.728
2011,1,2,22,35,13.413,11.774000000000001
2011,1,2,22,40,13.057,11.548
2011,1,2,22,45,12.896,11.474
2011,1,2,22,50,13.344,11.731
2011,1,2,22,55,13.891,12.079
2011,1,2,23,0,14.131,12.231
2011,1,2,23,5,14.716000000000001,12.613
2011,1,2,23,10,15.035,12.946
2011,1,2,23,15,15.501,13.434000000000001
2011,1,2,23,20,15.719000000000001,13.751
2011,1,2,23,25,15.698,13.684000000000001
2011,1,2,23,30,15.761000000000001,13.885
2011,1,2,23,35,15.795,13.995000000000001
2011,1,2,23,40,15.706,13.702
2011,1,2,23,45,15.606,13.528
2011,1,2,23,50,15.673,13.595
2011,1,2,23,55,15.68,13.611
2011,1,3,0,0,15.783,13.94
2011,1,3,0,5,15.823,14.069
2011,1,3,0,10,15.876,14.239
2011,1,3,0,15,15.909,14.343
2011,1,3,0,20,15.913,14.355
2011,1,3,0,25,15.907,14.334
2011,1,3,0,30,15.851,14.151
2011,1,3,0,35,15.896,14.297
2011,1,3,0,40,15.834,14.096
2011,1,3,0,45,15.849,14.145
2011,1,3,0,50,15.828000000000001,14.075000000000001
2011,1,3,0,55,15.904,14.322000000000001
2011,1,3,1,0,15.991,14.603
2011,1,3,1,5,16.0,14.737
2011,1,3,1,10,16.0,14.99
2011,1,3,1,15,16.0,15.222
2011,1,3,1,20,16.0,15.387
2011,1,3,1,25,16.0,15.57
2011,1,3,1,30,16.0,15.631
2011,1,3,1,35,16.0,15.613
2011,1,3,1,40,16.0,15.536
2011,1,3,1,45,16.0,15.845
2011,1,3,1,50,16.0,15.97
2011,1,3,1,55,16.0,15.768
2011,1,3,2,0,16.0,15.860000000000001
2011,1,3,2,5,16.0,16.074
2011,1,3,2,10,16.0,15.976
2011,1,3,2,15,16.0,15.936
2011,1,3,2,20,16.0,16.028
2011,1,3,2,25,16.0,16.196
2011,1,3,2,30,16.0,16.293
2011,1,3,2,35,16.0,16.281
2011,1,3,2,40,16.0,16.19
2011,1,3,2,45,16.0,16.18
2011,1,3,2,50,16.0,16.281
2011,1,3,2,55,16.0,16.342
2011,1,3,3,0,16.0,16.367
2011,1,3,3,5,16.0,16.534
2011,1,3,3,10,16.0,16.727
2011,1,3,3,15,16.0,16.925
2011,1,3,3,20,16.0,17.154
2011,1,3,3,25,16.0,17.383
2011,1,3,3,30,16.0,17.575
2011,1,3,3,35,16.0,17.822
2011,1,3,3,40,16.0,17.975
2011,1,3,3,45,16.0,18.018
2011,1,3,3,50,16.0,18.033
2011,1,3,3,55,16.0,17.996
2011,1,3,4,0,16.0,17.923000000000002
2011,1,3,4,5,16.0,17.905
2011,1,3,4,10,16.0,17.908
2011,1,3,4,15,16.0,17.883
2011,1,3,4,20,16.0,17.764
2011,1,3,4,25,16.0,17.535
2011,1,3,4,30,16.0,17.337
2011,1,3,4,35,16.0,17.166
2011,1,3,4,40,16.0,17.16
2011,1,3,4,45,16.0,17.255
2011,1,3,4,50,16.0,17.288
2011,1,3,4,55,16.0,17.334
2011,1,3,5,0,16.0,17.386
2011,1,3,5,5,16.0,17.404
2011,1,3,5,10,16.0,17.416
2011,1,3,5,15,16.0,17.41
2011,1,3,5,20,16.0,17.352
2011,1,3,5,25,16.0,17.334
2011,1,3,5,30,16.0,17.334
2011,1,3,5,35,16.0,17.264
2011,1,3,5,40,16.0,17.2
2011,1,3,5,45,16.0,17.163
2011,1,3,5,50,16.0,17.117
2011,1,3,5,55,16.0,17.056
2011,1,3,6,0,16.0,17.001
2011,1,3,6,5,16.0,16.94
2011,1,3,6,10,16.0,16.846
2011,1,3,6,15,16.0,16.797
2011,1,3,6,20,16.0,16.806
2011,1,3,6,25,16.0,16.818
2011,1,3,6,30,16.0,16.834
2011,1,3,6,35,16.0,16.809
2011,1,3,6,40,16.0,16.769000000000002
2011,1,3,6,45,16.0,16.754
2011,1,3,6,50,16.0,16.733
2011,1,3,6,55,16.0,16.687
2011,1,3,7,0,16.0,16.632
2011,1,3,7,5,16.0,16.617
2011,1,3,7,10,16.0,16.656
2011,1,3,7,15,16.0,16.663
2011,1,3,7,20,16.0,16.629
2011,1,3,7,25,16.0,16.62
2011,1,3,7,30,16.0,16.632
2011,1,3,7,35,16.0,16.653
2011,1,3,7,40,16.0,16.66
2011,1,3,7,45,16.0,16.653
2011,1,3,7,50,16.0,16.614
2011,1,3,7,55,16.0,16.559
2011,1,3,8,0,16.0,16.504
2011,1,3,8,5,16.0,16.431
2011,1,3,8,10,16.0,16.373
2011,1,3,8,15,16.0,16.36
2011,1,3,8,20,16.0,16.373
2011,1,3,8,25,16.0,16.367
2011,1,3,8,30,16.0,16.339
2011,1,3,8,35,16.0,16.342
2011,1,3,8,40,16.0,16.379
2011,1,3,8,45,16.0,16.428
2011,1,3,8,50,16.0,16.415
2011,1,3,8,55,16.0,16.348
2011,1,3,9,0,16.0,16.287
2011,1,3,9,5,16.0,16.248
2011,1,3,9,10,16.0,16.18
2011,1,3,9,15,16.0,16.104
2011,1,3,9,20,16.0,16.052
2011,1,3,9,25,16.0,16.04
2011,1,3,9,30,16.0,16.034
