SiteID, 93358.0,Site Timezone,-5.0,Data Timezone,-5.0
Longitude, -69.87149
Latitude, 40.811035
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2009,1,1,0,0,16.0,21.033
2009,1,1,0,5,16.0,21.088
2009,1,1,0,10,16.0,21.066
2009,1,1,0,15,16.0,21.002
2009,1,1,0,20,16.0,20.975
2009,1,1,0,25,16.0,20.975
2009,1,1,0,30,16.0,21.03
2009,1,1,0,35,16.0,21.106
2009,1,1,0,40,16.0,21.179000000000002
2009,1,1,0,45,16.0,21.161
2009,1,1,0,50,16.0,21.039
2009,1,1,0,55,16.0,20.862000000000002
2009,1,1,1,0,16.0,20.654
2009,1,1,1,5,16.0,20.505
2009,1,1,1,10,16.0,20.413
2009,1,1,1,15,16.0,20.413
2009,1,1,1,20,16.0,20.481
2009,1,1,1,25,16.0,20.56
2009,1,1,1,30,16.0,20.609
2009,1,1,1,35,16.0,20.581
2009,1,1,1,40,16.0,20.526
2009,1,1,1,45,16.0,20.477
2009,1,1,1,50,16.0,20.447
2009,1,1,1,55,16.0,20.429000000000002
2009,1,1,2,0,16.0,20.438
2009,1,1,2,5,16.0,20.484
2009,1,1,2,10,16.0,20.691
2009,1,1,2,15,16.0,20.740000000000002
2009,1,1,2,20,16.0,20.603
2009,1,1,2,25,16.0,20.526
2009,1,1,2,30,16.0,20.584
2009,1,1,2,35,16.0,20.688
2009,1,1,2,40,16.0,20.746
2009,1,1,2,45,16.0,20.786
2009,1,1,2,50,16.0,20.789
2009,1,1,2,55,16.0,20.767
2009,1,1,3,0,16.0,20.725
2009,1,1,3,5,16.0,20.642
2009,1,1,3,10,16.0,20.535
2009,1,1,3,15,16.0,20.481
2009,1,1,3,20,16.0,20.45
2009,1,1,3,25,16.0,20.493000000000002
2009,1,1,3,30,16.0,20.636
2009,1,1,3,35,16.0,20.786
2009,1,1,3,40,16.0,20.847
2009,1,1,3,45,16.0,20.792
2009,1,1,3,50,16.0,20.664
2009,1,1,3,55,16.0,20.474
2009,1,1,4,0,16.0,20.374
2009,1,1,4,5,16.0,20.432000000000002
2009,1,1,4,10,16.0,20.545
2009,1,1,4,15,16.0,20.658
2009,1,1,4,20,16.0,20.725
2009,1,1,4,25,16.0,20.767
2009,1,1,4,30,16.0,20.764
2009,1,1,4,35,16.0,20.737000000000002
2009,1,1,4,40,16.0,20.658
2009,1,1,4,45,16.0,20.603
2009,1,1,4,50,16.0,20.584
2009,1,1,4,55,16.0,20.615000000000002
2009,1,1,5,0,16.0,20.651
2009,1,1,5,5,16.0,20.685
2009,1,1,5,10,16.0,20.715
2009,1,1,5,15,16.0,20.783
2009,1,1,5,20,16.0,20.871
2009,1,1,5,25,16.0,20.941
2009,1,1,5,30,16.0,20.944
2009,1,1,5,35,16.0,20.905
2009,1,1,5,40,16.0,20.853
2009,1,1,5,45,16.0,20.813
2009,1,1,5,50,16.0,20.77
2009,1,1,5,55,16.0,20.719
2009,1,1,6,0,16.0,20.712
2009,1,1,6,5,16.0,20.716
2009,1,1,6,10,16.0,20.716
2009,1,1,6,15,16.0,20.728
2009,1,1,6,20,16.0,20.764
2009,1,1,6,25,16.0,20.77
2009,1,1,6,30,16.0,20.722
2009,1,1,6,35,16.0,20.728
2009,1,1,6,40,16.0,20.828
2009,1,1,6,45,16.0,20.972
2009,1,1,6,50,16.0,21.082
2009,1,1,6,55,16.0,21.118000000000002
2009,1,1,7,0,16.0,21.131
2009,1,1,7,5,16.0,21.115000000000002
2009,1,1,7,10,16.0,21.118000000000002
2009,1,1,7,15,16.0,21.146
2009,1,1,7,20,16.0,21.207
2009,1,1,7,25,16.0,21.317
2009,1,1,7,30,16.0,21.478
2009,1,1,7,35,16.0,21.649
2009,1,1,7,40,16.0,21.771
2009,1,1,7,45,16.0,21.802
2009,1,1,7,50,16.0,21.71
2009,1,1,7,55,16.0,21.597
2009,1,1,8,0,16.0,21.543
2009,1,1,8,5,16.0,21.616
2009,1,1,8,10,16.0,21.649
2009,1,1,8,15,16.0,21.753
2009,1,1,8,20,16.0,21.906
2009,1,1,8,25,16.0,22.064
2009,1,1,8,30,16.0,22.186
2009,1,1,8,35,16.0,22.241
2009,1,1,8,40,16.0,22.241
2009,1,1,8,45,16.0,22.171
2009,1,1,8,50,16.0,22.022000000000002
2009,1,1,8,55,16.0,21.845
2009,1,1,9,0,16.0,21.68
2009,1,1,9,5,16.0,21.527
