SiteID, 93358.0,Site Timezone,-5.0,Data Timezone,-5.0
Longitude, -69.87149
Latitude, 40.811035
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2012,1,1,9,55,0.801,4.681
2012,1,1,10,0,0.6980000000000001,4.535
2012,1,1,10,5,0.629,4.437
2012,1,1,10,10,0.595,4.388
2012,1,1,10,15,0.549,4.324
2012,1,1,10,20,0.498,4.251
2012,1,1,10,25,0.449,4.181
2012,1,1,10,30,0.405,4.08
2012,1,1,10,35,0.34900000000000003,3.9490000000000003
2012,1,1,10,40,0.298,3.83
2012,1,1,10,45,0.272,3.769
2012,1,1,10,50,0.243,3.701
2012,1,1,10,55,0.215,3.637
2012,1,1,11,0,0.20500000000000002,3.613
2012,1,1,11,5,0.20600000000000002,3.616
2012,1,1,11,10,0.20800000000000002,3.622
2012,1,1,11,15,0.199,3.601
2012,1,1,11,20,0.16,3.509
2012,1,1,11,25,0.099,3.369
2012,1,1,11,30,0.036000000000000004,3.222
2012,1,1,11,35,0.009000000000000001,3.158
2012,1,1,11,40,0.0,3.085
2012,1,1,11,45,0.0,3.0420000000000003
2012,1,1,11,50,0.0,3.039
2012,1,1,11,55,0.0,2.993
2012,1,1,12,0,0.0,2.987
2012,1,1,12,5,0.0,2.999
2012,1,1,12,10,0.0,3.085
2012,1,1,12,15,0.0,3.073
2012,1,1,12,20,0.0,3.088
2012,1,1,12,25,0.0,3.048
2012,1,1,12,30,0.0,3.036
2012,1,1,12,35,0.0,3.076
2012,1,1,12,40,0.0,3.1
2012,1,1,12,45,0.0,3.125
2012,1,1,12,50,0.0,3.134
2012,1,1,12,55,0.0,3.085
2012,1,1,13,0,0.0,3.118
2012,1,1,13,5,0.0,3.125
2012,1,1,13,10,0.033,3.216
2012,1,1,13,15,0.054,3.265
2012,1,1,13,20,0.078,3.323
2012,1,1,13,25,0.11900000000000001,3.418
2012,1,1,13,30,0.182,3.564
2012,1,1,13,35,0.264,3.7560000000000002
2012,1,1,13,40,0.298,3.8360000000000003
2012,1,1,13,45,0.327,3.903
2012,1,1,13,50,0.357,3.973
2012,1,1,13,55,0.419,4.116
2012,1,1,14,0,0.594,4.394
2012,1,1,14,5,0.776,4.654
2012,1,1,14,10,0.9400000000000001,4.889
2012,1,1,14,15,1.101,5.117
2012,1,1,14,20,1.1500000000000001,5.188
2012,1,1,14,25,1.225,5.279
2012,1,1,14,30,1.549,5.615
2012,1,1,14,35,1.7910000000000001,5.865
2012,1,1,14,40,1.837,5.914
2012,1,1,14,45,1.937,6.018
2012,1,1,14,50,2.137,6.2250000000000005
2012,1,1,14,55,2.35,6.399
2012,1,1,15,0,2.528,6.53
2012,1,1,15,5,2.606,6.588
2012,1,1,15,10,2.942,6.836
2012,1,1,15,15,3.341,7.1290000000000004
2012,1,1,15,20,3.5580000000000003,7.287
2012,1,1,15,25,4.155,7.632000000000001
2012,1,1,15,30,4.128,7.617
2012,1,1,15,35,3.6,7.3180000000000005
2012,1,1,15,40,3.686,7.37
2012,1,1,15,45,3.779,7.422000000000001
2012,1,1,15,50,3.4250000000000003,7.19
2012,1,1,15,55,3.47,7.223
2012,1,1,16,0,4.516,7.833
2012,1,1,16,5,5.458,8.358
2012,1,1,16,10,5.678,8.462
2012,1,1,16,15,5.095,8.157
2012,1,1,16,20,3.96,7.525
2012,1,1,16,25,3.69,7.376
2012,1,1,16,30,3.091,6.948
2012,1,1,16,35,2.181,6.277
2012,1,1,16,40,2.599,6.588
2012,1,1,16,45,3.757,7.415
2012,1,1,16,50,3.3080000000000003,7.11
2012,1,1,16,55,2.3810000000000002,6.43
2012,1,1,17,0,2.489,6.509
2012,1,1,17,5,3.448,7.214
2012,1,1,17,10,3.5380000000000003,7.281000000000001
2012,1,1,17,15,2.926,6.833
2012,1,1,17,20,2.95,6.851
2012,1,1,17,25,3.29,7.101
2012,1,1,17,30,3.123,6.979
2012,1,1,17,35,3.334,7.135
2012,1,1,17,40,3.477,7.242
2012,1,1,17,45,3.884,7.495
2012,1,1,17,50,4.063,7.596
2012,1,1,17,55,4.3180000000000005,7.739
2012,1,1,18,0,4.897,8.062
2012,1,1,18,5,5.869,8.566
2012,1,1,18,10,6.806,8.987
2012,1,1,18,15,7.361,9.237
2012,1,1,18,20,7.345,9.231
2012,1,1,18,25,7.207,9.17
2012,1,1,18,30,7.266,9.198
2012,1,1,18,35,6.815,8.996
2012,1,1,18,40,6.331,8.78
2012,1,1,18,45,6.309,8.771
2012,1,1,18,50,6.635,8.917
2012,1,1,18,55,7.757000000000001,9.421
2012,1,1,19,0,8.725,9.799
2012,1,1,19,5,9.273,10.01
2012,1,1,19,10,10.428,10.452
2012,1,1,19,15,10.457,10.464
2012,1,1,19,20,9.93,10.263
2012,1,1,19,25,9.93,10.263
2012,1,1,19,30,9.722,10.184000000000001
2012,1,1,19,35,10.23,10.379
2012,1,1,19,40,10.978,10.684000000000001
2012,1,1,19,45,10.806000000000001,10.611
2012,1,1,19,50,10.592,10.519
2012,1,1,19,55,9.843,10.232000000000001
2012,1,1,20,0,10.143,10.348
2012,1,1,20,5,9.673,10.168000000000001
2012,1,1,20,10,10.249,10.388
2012,1,1,20,15,9.832,10.229000000000001
2012,1,1,20,20,10.172,10.361
2012,1,1,20,25,10.734,10.583
2012,1,1,20,30,10.312,10.415000000000001
2012,1,1,20,35,10.147,10.351
2012,1,1,20,40,10.01,10.299
2012,1,1,20,45,10.547,10.507
2012,1,1,20,50,11.167,10.773
2012,1,1,20,55,11.336,10.846
2012,1,1,21,0,11.357000000000001,10.855
2012,1,1,21,5,11.696,11.001
2012,1,1,21,10,11.801,11.047
2012,1,1,21,15,11.835,11.062
2012,1,1,21,20,11.961,11.117
2012,1,1,21,25,12.194,11.218
2012,1,1,21,30,12.313,11.27
2012,1,1,21,35,12.595,11.392
2012,1,1,21,40,12.955,11.548
2012,1,1,21,45,13.314,11.761000000000001
2012,1,1,21,50,13.656,11.981
2012,1,1,21,55,13.774000000000001,12.057
2012,1,1,22,0,13.882,12.128
2012,1,1,22,5,13.656,11.984
2012,1,1,22,10,14.152000000000001,12.301
2012,1,1,22,15,13.687000000000001,12.005
2012,1,1,22,20,13.109,11.636000000000001
2012,1,1,22,25,11.74,11.032
2012,1,1,22,30,11.955,11.127
2012,1,1,22,35,12.799,11.493
2012,1,1,22,40,11.773,11.05
2012,1,1,22,45,12.038,11.163
2012,1,1,22,50,12.325000000000001,11.288
2012,1,1,22,55,13.088000000000001,11.63
2012,1,1,23,0,13.374,11.816
2012,1,1,23,5,13.297,11.767
2012,1,1,23,10,13.388,11.825000000000001
2012,1,1,23,15,13.665000000000001,12.005
2012,1,1,23,20,13.858,12.131
2012,1,1,23,25,13.724,12.045
2012,1,1,23,30,14.177,12.335
2012,1,1,23,35,14.654,12.643
2012,1,1,23,40,14.811,12.799
2012,1,1,23,45,14.975,12.976
2012,1,1,23,50,15.109,13.119
2012,1,1,23,55,15.419,13.452
2012,1,2,0,0,15.349,13.376
2012,1,2,0,5,15.432,13.464
2012,1,2,0,10,15.533,13.574
2012,1,2,0,15,15.715,13.855
2012,1,2,0,20,15.684000000000001,13.754
2012,1,2,0,25,15.513,13.556000000000001
2012,1,2,0,30,15.695,13.791
2012,1,2,0,35,15.769,14.035
2012,1,2,0,40,15.805,14.154
2012,1,2,0,45,15.870000000000001,14.368
2012,1,2,0,50,15.963000000000001,14.67
2012,1,2,0,55,16.0,14.886000000000001
2012,1,2,1,0,16.0,14.911
2012,1,2,1,5,16.0,14.899000000000001
2012,1,2,1,10,16.0,15.167
2012,1,2,1,15,16.0,15.033
2012,1,2,1,20,16.0,15.472
2012,1,2,1,25,16.0,15.552
2012,1,2,1,30,15.305,13.333
2012,1,2,1,35,14.843,12.83
2012,1,2,1,40,14.968,12.958
2012,1,2,1,45,15.744,13.931000000000001
2012,1,2,1,50,15.64,13.672
2012,1,2,1,55,15.296000000000001,13.306000000000001
2012,1,2,2,0,15.411,13.428
2012,1,2,2,5,15.388,13.403
2012,1,2,2,10,15.067,13.061
2012,1,2,2,15,15.414,13.431000000000001
2012,1,2,2,20,15.714,13.834
2012,1,2,2,25,15.806000000000001,14.136000000000001
2012,1,2,2,30,15.916,14.496
2012,1,2,2,35,15.835,14.23
2012,1,2,2,40,15.711,13.827
2012,1,2,2,45,15.339,13.354000000000001
2012,1,2,2,50,14.11,12.289
2012,1,2,2,55,13.123000000000001,11.658
2012,1,2,3,0,11.811,11.075000000000001
2012,1,2,3,5,11.209,10.815
2012,1,2,3,10,10.577,10.544
2012,1,2,3,15,10.044,10.339
2012,1,2,3,20,9.488,10.126
2012,1,2,3,25,9.655,10.19
2012,1,2,3,30,9.654,10.19
2012,1,2,3,35,8.932,9.912
2012,1,2,3,40,8.718,9.83
2012,1,2,3,45,8.536,9.759
2012,1,2,3,50,8.44,9.723
2012,1,2,3,55,8.985,9.933
2012,1,2,4,0,9.396,10.092
2012,1,2,4,5,9.842,10.263
2012,1,2,4,10,10.025,10.333
2012,1,2,4,15,10.165000000000001,10.388
2012,1,2,4,20,10.862,10.669
2012,1,2,4,25,11.757,11.056000000000001
2012,1,2,4,30,11.551,10.968
2012,1,2,4,35,11.194,10.812
2012,1,2,4,40,11.006,10.73
2012,1,2,4,45,11.671,11.017
2012,1,2,4,50,13.231,11.731
2012,1,2,4,55,14.313,12.424
2012,1,2,5,0,14.69,12.665000000000001
2012,1,2,5,5,14.427,12.494
2012,1,2,5,10,14.376,12.46
2012,1,2,5,15,14.758000000000001,12.735
2012,1,2,5,20,15.073,13.071
2012,1,2,5,25,15.491,13.516
2012,1,2,5,30,15.613,13.644
2012,1,2,5,35,15.078000000000001,13.074
2012,1,2,5,40,15.052,13.043000000000001
2012,1,2,5,45,15.066,13.055
2012,1,2,5,50,15.114,13.104000000000001
2012,1,2,5,55,15.345,13.348
2012,1,2,6,0,15.527000000000001,13.541
2012,1,2,6,5,15.559000000000001,13.574
2012,1,2,6,10,15.522,13.534
2012,1,2,6,15,15.355,13.354000000000001
2012,1,2,6,20,15.162,13.147
2012,1,2,6,25,15.161,13.144
2012,1,2,6,30,15.335,13.327
2012,1,2,6,35,15.681000000000001,13.702
2012,1,2,6,40,15.714,13.809000000000001
2012,1,2,6,45,15.702,13.766
2012,1,2,6,50,15.677,13.684000000000001
2012,1,2,6,55,15.547,13.541
2012,1,2,7,0,15.586,13.58
2012,1,2,7,5,15.65,13.647
2012,1,2,7,10,15.687000000000001,13.708
2012,1,2,7,15,15.723,13.824
2012,1,2,7,20,15.738,13.873000000000001
2012,1,2,7,25,15.721,13.815
2012,1,2,7,30,15.693,13.724
2012,1,2,7,35,15.698,13.739
2012,1,2,7,40,15.752,13.913
2012,1,2,7,45,15.816,14.120000000000001
2012,1,2,7,50,15.822000000000001,14.139000000000001
2012,1,2,7,55,15.809000000000001,14.093
2012,1,2,8,0,15.832,14.166
2012,1,2,8,5,15.844000000000001,14.206
2012,1,2,8,10,15.887,14.343
2012,1,2,8,15,15.942,14.52
2012,1,2,8,20,15.94,14.511000000000001
2012,1,2,8,25,15.948,14.535
2012,1,2,8,30,15.972,14.615
2012,1,2,8,35,15.974,14.618
2012,1,2,8,40,15.956,14.557
2012,1,2,8,45,15.94,14.505
2012,1,2,8,50,15.914,14.419
2012,1,2,8,55,15.884,14.322000000000001
2012,1,2,9,0,15.883000000000001,14.316
2012,1,2,9,5,15.901,14.374
2012,1,2,9,10,15.896,14.355
2012,1,2,9,15,15.859,14.236
2012,1,2,9,20,15.8,14.041
2012,1,2,9,25,15.749,13.876
2012,1,2,9,30,15.748000000000001,13.873000000000001
2012,1,2,9,35,15.825000000000001,14.123000000000001
2012,1,2,9,40,15.942,14.502
2012,1,2,9,45,15.915000000000001,14.413
2012,1,2,9,50,15.821,14.105
2012,1,2,9,55,15.834,14.148
2012,1,2,10,0,15.866,14.252
2012,1,2,10,5,15.877,14.288
2012,1,2,10,10,15.780000000000001,13.971
2012,1,2,10,15,15.745000000000001,13.858
2012,1,2,10,20,15.83,14.133000000000001
2012,1,2,10,25,15.71,13.742
2012,1,2,10,30,15.483,13.428
2012,1,2,10,35,15.265,13.199
2012,1,2,10,40,15.736,13.834
2012,1,2,10,45,16.0,15.198
2012,1,2,10,50,15.973,14.6
2012,1,2,10,55,15.987,14.645
2012,1,2,11,0,16.0,14.722
2012,1,2,11,5,16.0,14.969000000000001
2012,1,2,11,10,16.0,15.051
2012,1,2,11,15,16.0,15.018
2012,1,2,11,20,16.0,15.06
2012,1,2,11,25,16.0,15.158
2012,1,2,11,30,16.0,15.219000000000001
2012,1,2,11,35,16.0,15.225
2012,1,2,11,40,16.0,15.244
2012,1,2,11,45,16.0,15.301
2012,1,2,11,50,16.0,15.332
2012,1,2,11,55,16.0,15.274000000000001
2012,1,2,12,0,16.0,15.158
2012,1,2,12,5,16.0,15.045
2012,1,2,12,10,16.0,14.963000000000001
2012,1,2,12,15,16.0,14.911
2012,1,2,12,20,16.0,14.831
2012,1,2,12,25,16.0,14.777000000000001
2012,1,2,12,30,16.0,14.728
2012,1,2,12,35,15.999,14.661
2012,1,2,12,40,15.976,14.587
2012,1,2,12,45,15.953000000000001,14.511000000000001
2012,1,2,12,50,15.950000000000001,14.502
2012,1,2,12,55,15.957,14.523
2012,1,2,13,0,15.967,14.554
2012,1,2,13,5,15.975,14.581
2012,1,2,13,10,15.971,14.566
2012,1,2,13,15,15.958,14.523
2012,1,2,13,20,15.954,14.511000000000001
2012,1,2,13,25,15.961,14.532
2012,1,2,13,30,15.977,14.584
2012,1,2,13,35,15.974,14.575000000000001
2012,1,2,13,40,15.955,14.514000000000001
2012,1,2,13,45,15.937000000000001,14.456
2012,1,2,13,50,15.93,14.432
2012,1,2,13,55,15.917,14.392
2012,1,2,14,0,15.891,14.307
2012,1,2,14,5,15.882,14.276
2012,1,2,14,10,15.881,14.273
2012,1,2,14,15,15.883000000000001,14.279
2012,1,2,14,20,15.884,14.282
2012,1,2,14,25,15.874,14.252
2012,1,2,14,30,15.84,14.139000000000001
2012,1,2,14,35,15.819,14.072000000000001
2012,1,2,14,40,15.83,14.108
2012,1,2,14,45,15.837,14.13
2012,1,2,14,50,15.819,14.072000000000001
2012,1,2,14,55,15.798,14.004
2012,1,2,15,0,15.799,14.007
2012,1,2,15,5,15.781,13.950000000000001
2012,1,2,15,10,15.742,13.821
2012,1,2,15,15,15.724,13.763
2012,1,2,15,20,15.716000000000001,13.736
2012,1,2,15,25,15.592,13.519
2012,1,2,15,30,15.428,13.345
2012,1,2,15,35,15.345,13.257
2012,1,2,15,40,15.365,13.278
2012,1,2,15,45,15.244,13.15
2012,1,2,15,50,15.163,13.064
2012,1,2,15,55,15.194,13.098
2012,1,2,16,0,15.200000000000001,13.104000000000001
2012,1,2,16,5,15.151,13.052
2012,1,2,16,10,15.088000000000001,12.985
2012,1,2,16,15,15.054,12.949
2012,1,2,16,20,15.115,13.013
2012,1,2,16,25,15.015,12.906
2012,1,2,16,30,14.619,12.515
2012,1,2,16,35,14.58,12.491
2012,1,2,16,40,14.917,12.802
2012,1,2,16,45,14.96,12.848
2012,1,2,16,50,14.958,12.845
2012,1,2,16,55,14.842,12.723
2012,1,2,17,0,14.782,12.659
2012,1,2,17,5,15.040000000000001,12.93
2012,1,2,17,10,15.223,13.122
2012,1,2,17,15,14.814,12.689
2012,1,2,17,20,14.032,12.14
2012,1,2,17,25,14.212,12.256
2012,1,2,17,30,14.963000000000001,12.851
2012,1,2,17,35,14.998000000000001,12.887
2012,1,2,17,40,14.346,12.341000000000001
2012,1,2,17,45,14.245000000000001,12.277000000000001
2012,1,2,17,50,14.852,12.732000000000001
2012,1,2,17,55,15.026,12.915000000000001
2012,1,2,18,0,14.617,12.512
2012,1,2,18,5,13.778,11.978
2012,1,2,18,10,13.780000000000001,11.978
2012,1,2,18,15,14.358,12.344
2012,1,2,18,20,14.688,12.555
2012,1,2,18,25,14.237,12.268
2012,1,2,18,30,13.737,11.951
2012,1,2,18,35,13.583,11.853
2012,1,2,18,40,13.535,11.822000000000001
2012,1,2,18,45,13.675,11.911
2012,1,2,18,50,13.614,11.871
2012,1,2,18,55,13.287,11.664
2012,1,2,19,0,13.098,11.545
2012,1,2,19,5,13.290000000000001,11.667
2012,1,2,19,10,13.161,11.584
2012,1,2,19,15,13.118,11.557
2012,1,2,19,20,13.200000000000001,11.609
2012,1,2,19,25,13.373000000000001,11.719
2012,1,2,19,30,13.585,11.853
2012,1,2,19,35,13.403,11.737
2012,1,2,19,40,13.337,11.694
2012,1,2,19,45,13.943,12.079
2012,1,2,19,50,14.799,12.668000000000001
2012,1,2,19,55,14.784,12.649000000000001
2012,1,2,20,0,13.801,11.984
2012,1,2,20,5,11.472,10.83
2012,1,2,20,10,9.982000000000001,10.223
2012,1,2,20,15,12.775,11.392
2012,1,2,20,20,14.053,12.149000000000001
2012,1,2,20,25,13.247,11.636000000000001
2012,1,2,20,30,12.599,11.316
2012,1,2,20,35,11.652000000000001,10.91
2012,1,2,20,40,11.758000000000001,10.956
2012,1,2,20,45,13.058,11.517
2012,1,2,20,50,12.363,11.215
2012,1,2,20,55,11.273,10.748000000000001
2012,1,2,21,0,11.532,10.858
2012,1,2,21,5,13.296000000000001,11.661
2012,1,2,21,10,12.102,11.093
2012,1,2,21,15,8.773,9.756
2012,1,2,21,20,9.707,10.113
2012,1,2,21,25,9.272,9.948
2012,1,2,21,30,9.913,10.193
2012,1,2,21,35,14.645,12.503
2012,1,2,21,40,11.9,10.992
2012,1,2,21,45,6.297,8.703
2012,1,2,21,50,4.439,7.763
2012,1,2,21,55,4.329,7.706
2012,1,2,22,0,5.795,8.49
2012,1,2,22,5,7.851,9.408
2012,1,2,22,10,9.075000000000001,9.875
2012,1,2,22,15,11.558,10.864
2012,1,2,22,20,11.642,10.898
2012,1,2,22,25,8.327,9.585
2012,1,2,22,30,4.884,8.014
2012,1,2,22,35,4.804,7.971
2012,1,2,22,40,10.905,10.58
2012,1,2,22,45,9.057,9.857
2012,1,2,22,50,4.472,7.782
2012,1,2,22,55,8.17,9.528
2012,1,2,23,0,12.405000000000001,11.224
2012,1,2,23,5,9.951,10.202
2012,1,2,23,10,11.008000000000001,10.623000000000001
2012,1,2,23,15,10.207,10.299
2012,1,2,23,20,6.72,8.899000000000001
2012,1,2,23,25,5.705,8.447000000000001
2012,1,2,23,30,5.484,8.347
2012,1,2,23,35,9.611,10.074
2012,1,2,23,40,13.981,12.081
2012,1,2,23,45,11.087,10.647
2012,1,2,23,50,8.247,9.546
2012,1,2,23,55,8.257,9.552
2012,1,3,0,0,10.016,10.223
2012,1,3,0,5,7.167,9.094
2012,1,3,0,10,4.511,7.803
2012,1,3,0,15,6.8260000000000005,8.944
2012,1,3,0,20,9.696,10.104000000000001
2012,1,3,0,25,9.605,10.068
2012,1,3,0,30,9.958,10.199
2012,1,3,0,35,8.869,9.784
2012,1,3,0,40,5.747,8.459
2012,1,3,0,45,5.1160000000000005,8.136000000000001
2012,1,3,0,50,6.205,8.664
2012,1,3,0,55,6.708,8.884
2012,1,3,1,0,5.026,8.077
2012,1,3,1,5,1.595,5.643
2012,1,3,1,10,3.24,7.0280000000000005
2012,1,3,1,15,8.538,9.659
2012,1,3,1,20,10.897,10.562
2012,1,3,1,25,6.655,8.856
2012,1,3,1,30,4.3260000000000005,7.694
2012,1,3,1,35,6.613,8.844
2012,1,3,1,40,11.919,11.001
2012,1,3,1,45,9.677,10.085
2012,1,3,1,50,5.539,8.368
2012,1,3,1,55,5.385,8.289
2012,1,3,2,0,6.98,9.012
2012,1,3,2,5,6.441,8.77
2012,1,3,2,10,4.836,7.9830000000000005
2012,1,3,2,15,4.183,7.623
2012,1,3,2,20,4.024,7.535
2012,1,3,2,25,4.871,8.001
2012,1,3,2,30,5.414,8.297
2012,1,3,2,35,7.979,9.436
2012,1,3,2,40,10.58,10.421
2012,1,3,2,45,5.275,8.215
2012,1,3,2,50,3.908,7.461
2012,1,3,2,55,7.049,9.036
2012,1,3,3,0,8.471,9.628
2012,1,3,3,5,5.949,8.545
2012,1,3,3,10,4.986,8.06
2012,1,3,3,15,5.354,8.264
2012,1,3,3,20,5.897,8.523
2012,1,3,3,25,6.152,8.636000000000001
2012,1,3,3,30,5.6530000000000005,8.413
2012,1,3,3,35,5.164,8.157
2012,1,3,3,40,6.832,8.935
2012,1,3,3,45,10.138,10.257
2012,1,3,3,50,8.381,9.588000000000001
2012,1,3,3,55,6.72,8.883000000000001
2012,1,3,4,0,7.18,9.088000000000001
2012,1,3,4,5,7.347,9.161
2012,1,3,4,10,7.307,9.143
2012,1,3,4,15,7.136,9.067
2012,1,3,4,20,6.882000000000001,8.954
2012,1,3,4,25,6.6080000000000005,8.832
2012,1,3,4,30,6.112,8.612
2012,1,3,4,35,5.684,8.423
2012,1,3,4,40,5.207,8.178
2012,1,3,4,45,4.59,7.837
2012,1,3,4,50,4.447,7.757000000000001
2012,1,3,4,55,4.7010000000000005,7.898000000000001
2012,1,3,5,0,4.718,7.907
2012,1,3,5,5,4.471,7.7700000000000005
2012,1,3,5,10,4.289,7.6690000000000005
2012,1,3,5,15,4.24,7.641
2012,1,3,5,20,4.301,7.675
2012,1,3,5,25,4.511,7.791
2012,1,3,5,30,4.721,7.907
2012,1,3,5,35,4.722,7.907
2012,1,3,5,40,4.606,7.843
2012,1,3,5,45,4.601,7.84
2012,1,3,5,50,4.6450000000000005,7.864
2012,1,3,5,55,4.519,7.7940000000000005
2012,1,3,6,0,4.426,7.742
2012,1,3,6,5,4.426,7.742
2012,1,3,6,10,4.614,7.846
2012,1,3,6,15,4.874,7.989
2012,1,3,6,20,5.2330000000000005,8.188
2012,1,3,6,25,5.682,8.416
2012,1,3,6,30,6.061,8.584
2012,1,3,6,35,6.337,8.706
2012,1,3,6,40,6.742,8.886000000000001
2012,1,3,6,45,7.189,9.085
2012,1,3,6,50,7.493,9.219
2012,1,3,6,55,7.742,9.329
2012,1,3,7,0,8.055,9.454
2012,1,3,7,5,8.184000000000001,9.503
2012,1,3,7,10,7.9910000000000005,9.43
2012,1,3,7,15,7.8950000000000005,9.393
2012,1,3,7,20,8.023,9.442
2012,1,3,7,25,8.273,9.537
2012,1,3,7,30,8.483,9.616
2012,1,3,7,35,8.5,9.622
2012,1,3,7,40,8.437,9.598
2012,1,3,7,45,8.494,9.619
2012,1,3,7,50,8.751,9.717
2012,1,3,7,55,9.065,9.836
2012,1,3,8,0,9.355,9.945
2012,1,3,8,5,9.581,10.031
2012,1,3,8,10,9.687,10.071
2012,1,3,8,15,9.841000000000001,10.129
2012,1,3,8,20,10.076,10.217
2012,1,3,8,25,10.376,10.33
2012,1,3,8,30,10.467,10.364
2012,1,3,8,35,10.371,10.327
2012,1,3,8,40,10.234,10.275
2012,1,3,8,45,10.095,10.223
