SiteID, 93358.0,Site Timezone,-5.0,Data Timezone,-5.0
Longitude, -69.87149
Latitude, 40.811035
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2011,1,1,12,50,3.025,6.878
2011,1,1,12,55,3.037,6.8870000000000005
2011,1,1,13,0,3.0500000000000003,6.896
2011,1,1,13,5,3.0620000000000003,6.906000000000001
2011,1,1,13,10,3.079,6.918
2011,1,1,13,15,3.129,6.954
2011,1,1,13,20,3.17,6.985
2011,1,1,13,25,3.158,6.976
2011,1,1,13,30,3.124,6.9510000000000005
2011,1,1,13,35,3.141,6.964
2011,1,1,13,40,3.124,6.9510000000000005
2011,1,1,13,45,3.15,6.97
2011,1,1,13,50,3.233,7.031000000000001
2011,1,1,13,55,3.367,7.1290000000000004
2011,1,1,14,0,3.454,7.1930000000000005
2011,1,1,14,5,3.52,7.2410000000000005
2011,1,1,14,10,3.545,7.26
2011,1,1,14,15,3.567,7.275
2011,1,1,14,20,3.625,7.3180000000000005
2011,1,1,14,25,3.79,7.409
2011,1,1,14,30,3.9050000000000002,7.473
2011,1,1,14,35,4.136,7.602
2011,1,1,14,40,4.388,7.742
2011,1,1,14,45,4.773,7.956
2011,1,1,14,50,5.119,8.148
2011,1,1,14,55,5.376,8.291
2011,1,1,15,0,5.615,8.413
2011,1,1,15,5,5.9830000000000005,8.578
2011,1,1,15,10,6.275,8.709
2011,1,1,15,15,6.492,8.807
2011,1,1,15,20,6.682,8.893
2011,1,1,15,25,6.682,8.892
2011,1,1,15,30,6.511,8.816
2011,1,1,15,35,6.148,8.654
2011,1,1,15,40,5.8,8.499
2011,1,1,15,45,5.738,8.471
2011,1,1,15,50,6.01,8.593
2011,1,1,15,55,6.356,8.749
2011,1,1,16,0,6.634,8.874
2011,1,1,16,5,6.496,8.813
2011,1,1,16,10,5.923,8.557
2011,1,1,16,15,5.2780000000000005,8.242
2011,1,1,16,20,4.797,7.974
2011,1,1,16,25,4.7940000000000005,7.971
2011,1,1,16,30,5.393,8.304
2011,1,1,16,35,6.285,8.716
2011,1,1,16,40,7.121,9.091
2011,1,1,16,45,7.63,9.32
2011,1,1,16,50,7.792,9.393
2011,1,1,16,55,7.885,9.433
2011,1,1,17,0,7.736,9.369
2011,1,1,17,5,7.654,9.332
2011,1,1,17,10,7.001,9.039
2011,1,1,17,15,5.92,8.554
2011,1,1,17,20,6.115,8.639
2011,1,1,17,25,7.171,9.112
2011,1,1,17,30,8.179,9.543000000000001
2011,1,1,17,35,9.374,10.0
2011,1,1,17,40,9.251,9.954
2011,1,1,17,45,7.603,9.307
2011,1,1,17,50,6.494,8.81
2011,1,1,17,55,6.264,8.706
2011,1,1,18,0,6.202,8.679
2011,1,1,18,5,6.312,8.728
2011,1,1,18,10,6.265000000000001,8.706
2011,1,1,18,15,5.889,8.539
2011,1,1,18,20,5.486,8.355
2011,1,1,18,25,5.382,8.297
2011,1,1,18,30,5.388,8.301
2011,1,1,18,35,5.476,8.349
2011,1,1,18,40,5.487,8.355
2011,1,1,18,45,5.4270000000000005,8.322000000000001
2011,1,1,18,50,5.377,8.294
2011,1,1,18,55,5.34,8.273
2011,1,1,19,0,5.296,8.249
2011,1,1,19,5,5.28,8.24
2011,1,1,19,10,5.352,8.279
2011,1,1,19,15,5.513,8.368
2011,1,1,19,20,5.589,8.401
2011,1,1,19,25,5.569,8.392
2011,1,1,19,30,5.555,8.386000000000001
2011,1,1,19,35,5.821,8.505
2011,1,1,19,40,6.388,8.758000000000001
2011,1,1,19,45,6.809,8.948
2011,1,1,19,50,6.907,8.993
2011,1,1,19,55,7.09,9.076
2011,1,1,20,0,7.401,9.216000000000001
2011,1,1,20,5,7.944,9.454
2011,1,1,20,10,8.395,9.628
2011,1,1,20,15,8.179,9.546
2011,1,1,20,20,7.248,9.149000000000001
2011,1,1,20,25,6.588,8.853
2011,1,1,20,30,6.083,8.627
2011,1,1,20,35,5.532,8.38
2011,1,1,20,40,5.293,8.249
2011,1,1,20,45,5.4750000000000005,8.349
2011,1,1,20,50,5.783,8.49
2011,1,1,20,55,6.058,8.612
2011,1,1,21,0,6.223,8.685
2011,1,1,21,5,7.091,9.073
2011,1,1,21,10,8.204,9.549
2011,1,1,21,15,9.217,9.939
2011,1,1,21,20,9.534,10.064
2011,1,1,21,25,9.457,10.037
2011,1,1,21,30,9.393,10.013
2011,1,1,21,35,9.227,9.948
2011,1,1,21,40,8.693,9.744
2011,1,1,21,45,7.752,9.378
2011,1,1,21,50,7.683,9.347
2011,1,1,21,55,8.82,9.793000000000001
2011,1,1,22,0,10.746,10.535
2011,1,1,22,5,13.081,11.542
2011,1,1,22,10,14.766,12.646
2011,1,1,22,15,15.171000000000001,13.073
2011,1,1,22,20,15.156,13.055
2011,1,1,22,25,15.116,13.013
2011,1,1,22,30,15.17,13.071
2011,1,1,22,35,15.046000000000001,12.939
2011,1,1,22,40,15.087,12.979000000000001
2011,1,1,22,45,15.412,13.315
2011,1,1,22,50,15.459,13.36
2011,1,1,22,55,15.398,13.296000000000001
2011,1,1,23,0,14.949,12.823
2011,1,1,23,5,13.742,11.947000000000001
2011,1,1,23,10,12.562,11.298
2011,1,1,23,15,12.43,11.243
2011,1,1,23,20,13.009,11.493
2011,1,1,23,25,12.953,11.471
2011,1,1,23,30,12.102,11.108
2011,1,1,23,35,11.639000000000001,10.91
2011,1,1,23,40,10.746,10.528
2011,1,1,23,45,10.345,10.370000000000001
2011,1,1,23,50,10.364,10.379
2011,1,1,23,55,11.139,10.702
2011,1,2,0,0,12.26,11.185
2011,1,2,0,5,12.790000000000001,11.413
2011,1,2,0,10,12.763,11.404
2011,1,2,0,15,12.193,11.163
2011,1,2,0,20,11.768,10.983
2011,1,2,0,25,11.161,10.724
2011,1,2,0,30,10.874,10.602
2011,1,2,0,35,10.922,10.623000000000001
2011,1,2,0,40,10.893,10.611
2011,1,2,0,45,10.587,10.48
2011,1,2,0,50,11.474,10.864
2011,1,2,0,55,12.149000000000001,11.157
2011,1,2,1,0,11.476,10.867
2011,1,2,1,5,10.758000000000001,10.556000000000001
2011,1,2,1,10,10.627,10.498
2011,1,2,1,15,10.926,10.626
2011,1,2,1,20,11.41,10.834
2011,1,2,1,25,12.106,11.133000000000001
2011,1,2,1,30,12.651,11.368
2011,1,2,1,35,13.272,11.685
2011,1,2,1,40,14.014000000000001,12.161
2011,1,2,1,45,14.892,12.811
2011,1,2,1,50,15.218,13.159
2011,1,2,1,55,15.111,13.046000000000001
2011,1,2,2,0,14.898,12.82
2011,1,2,2,5,14.753,12.665000000000001
2011,1,2,2,10,14.69,12.598
2011,1,2,2,15,14.9,12.82
2011,1,2,2,20,15.206,13.144
2011,1,2,2,25,15.68,13.654
2011,1,2,2,30,15.933,14.478
2011,1,2,2,35,16.0,15.091000000000001
2011,1,2,2,40,16.0,15.027000000000001
2011,1,2,2,45,15.996,14.685
2011,1,2,2,50,15.895,14.358
2011,1,2,2,55,15.831,14.151
2011,1,2,3,0,15.839,14.175
2011,1,2,3,5,15.888,14.337
2011,1,2,3,10,15.938,14.499
2011,1,2,3,15,15.96,14.572000000000001
2011,1,2,3,20,15.972,14.612
2011,1,2,3,25,15.967,14.593
2011,1,2,3,30,16.0,14.722
2011,1,2,3,35,16.0,14.914
2011,1,2,3,40,16.0,14.743
2011,1,2,3,45,15.715,13.775
2011,1,2,3,50,14.923,12.851
2011,1,2,3,55,14.649000000000001,12.576
2011,1,2,4,0,15.044,12.982000000000001
2011,1,2,4,5,15.737,13.852
2011,1,2,4,10,16.0,14.883000000000001
2011,1,2,4,15,16.0,15.924
2011,1,2,4,20,16.0,16.122
2011,1,2,4,25,16.0,15.903
2011,1,2,4,30,16.0,15.308
2011,1,2,4,35,16.0,14.905000000000001
2011,1,2,4,40,16.0,14.761000000000001
2011,1,2,4,45,15.972,14.621
2011,1,2,4,50,15.821,14.133000000000001
2011,1,2,4,55,15.688,13.699
2011,1,2,5,0,15.421000000000001,13.391
2011,1,2,5,5,15.056000000000001,13.003
2011,1,2,5,10,14.742,12.671000000000001
2011,1,2,5,15,14.392,12.424
2011,1,2,5,20,14.549,12.524000000000001
2011,1,2,5,25,14.764000000000001,12.695
2011,1,2,5,30,14.77,12.701
2011,1,2,5,35,15.075000000000001,13.025
2011,1,2,5,40,15.597,13.58
2011,1,2,5,45,15.722,13.815
2011,1,2,5,50,15.554,13.534
2011,1,2,5,55,15.226,13.187
2011,1,2,6,0,15.09,13.043000000000001
2011,1,2,6,5,15.177,13.138
2011,1,2,6,10,15.34,13.312000000000001
2011,1,2,6,15,15.38,13.354000000000001
2011,1,2,6,20,15.339,13.312000000000001
2011,1,2,6,25,15.273,13.241
2011,1,2,6,30,15.193,13.156
2011,1,2,6,35,15.226,13.19
2011,1,2,6,40,15.193,13.156
2011,1,2,6,45,15.163,13.126
2011,1,2,6,50,15.437000000000001,13.419
2011,1,2,6,55,15.318,13.293000000000001
2011,1,2,7,0,15.26,13.232000000000001
2011,1,2,7,5,15.421000000000001,13.403
2011,1,2,7,10,15.407,13.388
2011,1,2,7,15,15.535,13.522
2011,1,2,7,20,15.698,13.742
2011,1,2,7,25,15.780000000000001,14.011000000000001
2011,1,2,7,30,15.687000000000001,13.708
2011,1,2,7,35,15.667,13.666
2011,1,2,7,40,15.438,13.422
2011,1,2,7,45,15.226,13.199
2011,1,2,7,50,15.583,13.577
2011,1,2,7,55,15.506,13.495000000000001
2011,1,2,8,0,15.363,13.342
2011,1,2,8,5,15.273,13.245000000000001
2011,1,2,8,10,15.057,13.016
2011,1,2,8,15,14.913,12.863
2011,1,2,8,20,14.823,12.768
2011,1,2,8,25,14.725,12.665000000000001
2011,1,2,8,30,14.696,12.634
2011,1,2,8,35,14.677,12.619
2011,1,2,8,40,14.706,12.646
2011,1,2,8,45,14.358,12.414
2011,1,2,8,50,13.797,12.054
2011,1,2,8,55,13.221,11.685
2011,1,2,9,0,12.659,11.404
2011,1,2,9,5,12.27,11.236
2011,1,2,9,10,12.078,11.154
2011,1,2,9,15,11.963000000000001,11.105
2011,1,2,9,20,11.705,10.995000000000001
2011,1,2,9,25,11.5,10.907
2011,1,2,9,30,11.457,10.889
2011,1,2,9,35,11.767,11.023
2011,1,2,9,40,12.233,11.224
2011,1,2,9,45,12.818,11.478
2011,1,2,9,50,13.328,11.758000000000001
2011,1,2,9,55,13.784,12.051
2011,1,2,10,0,14.117,12.265
2011,1,2,10,5,14.156,12.289
2011,1,2,10,10,14.224,12.332
2011,1,2,10,15,14.182,12.305
2011,1,2,10,20,14.005,12.192
2011,1,2,10,25,13.924,12.14
2011,1,2,10,30,13.699,11.996
2011,1,2,10,35,13.484,11.859
2011,1,2,10,40,13.155000000000001,11.648
2011,1,2,10,45,12.744,11.447000000000001
2011,1,2,10,50,11.894,11.081
2011,1,2,10,55,11.676,10.986
2011,1,2,11,0,11.189,10.776
2011,1,2,11,5,10.355,10.428
2011,1,2,11,10,9.289,10.019
2011,1,2,11,15,9.043000000000001,9.924
2011,1,2,11,20,8.334,9.653
2011,1,2,11,25,8.781,9.823
2011,1,2,11,30,9.561,10.123
2011,1,2,11,35,9.578,10.129
2011,1,2,11,40,9.013,9.912
2011,1,2,11,45,8.657,9.775
2011,1,2,11,50,8.642,9.768
2011,1,2,11,55,7.966,9.509
2011,1,2,12,0,8.357,9.659
2011,1,2,12,5,8.023,9.53
2011,1,2,12,10,7.25,9.195
2011,1,2,12,15,7.441,9.28
2011,1,2,12,20,7.101,9.128
2011,1,2,12,25,7.157,9.152000000000001
2011,1,2,12,30,7.825,9.451
2011,1,2,12,35,9.111,9.945
2011,1,2,12,40,7.791,9.436
2011,1,2,12,45,8.904,9.866
2011,1,2,12,50,8.204,9.598
2011,1,2,12,55,8.15,9.576
2011,1,2,13,0,7.976,9.509
2011,1,2,13,5,7.897,9.479000000000001
2011,1,2,13,10,7.292,9.21
2011,1,2,13,15,7.095,9.121
2011,1,2,13,20,6.571,8.886000000000001
2011,1,2,13,25,6.871,9.021
2011,1,2,13,30,7.34,9.231
2011,1,2,13,35,7.619,9.356
2011,1,2,13,40,6.986,9.073
2011,1,2,13,45,7.32,9.222
2011,1,2,13,50,7.533,9.317
2011,1,2,13,55,7.227,9.179
2011,1,2,14,0,6.431,8.822000000000001
2011,1,2,14,5,6.896,9.03
2011,1,2,14,10,7.115,9.128
2011,1,2,14,15,7.034,9.091
2011,1,2,14,20,7.315,9.216000000000001
2011,1,2,14,25,6.764,8.969
2011,1,2,14,30,6.663,8.923
2011,1,2,14,35,5.976,8.615
2011,1,2,14,40,5.376,8.331
2011,1,2,14,45,5.769,8.52
2011,1,2,14,50,4.59,7.892
2011,1,2,14,55,3.907,7.51
2011,1,2,15,0,4.214,7.681
2011,1,2,15,5,4.307,7.7330000000000005
2011,1,2,15,10,3.6710000000000003,7.3790000000000004
2011,1,2,15,15,3.896,7.5040000000000004
2011,1,2,15,20,3.677,7.382000000000001
2011,1,2,15,25,3.265,7.089
2011,1,2,15,30,2.871,6.799
2011,1,2,15,35,2.079,6.183
2011,1,2,15,40,1.834,5.929
2011,1,2,15,45,1.425,5.505
2011,1,2,15,50,1.752,5.844
2011,1,2,15,55,1.941,6.039
2011,1,2,16,0,1.479,5.5600000000000005
2011,1,2,16,5,1.594,5.679
2011,1,2,16,10,1.35,5.426
2011,1,2,16,15,1.4000000000000001,5.478
2011,1,2,16,20,1.362,5.438
2011,1,2,16,25,1.1380000000000001,5.188
2011,1,2,16,30,1.2770000000000001,5.349
2011,1,2,16,35,1.189,5.258
2011,1,2,16,40,0.997,4.986
2011,1,2,16,45,1.147,5.2
2011,1,2,16,50,0.779,4.675
2011,1,2,16,55,0.795,4.696
2011,1,2,17,0,0.985,4.968
2011,1,2,17,5,1.141,5.191
2011,1,2,17,10,1.239,5.3100000000000005
2011,1,2,17,15,1.111,5.148
2011,1,2,17,20,0.761,4.647
2011,1,2,17,25,0.65,4.489
2011,1,2,17,30,0.718,4.586
2011,1,2,17,35,0.449,4.202
2011,1,2,17,40,0.326,3.915
2011,1,2,17,45,0.41400000000000003,4.12
2011,1,2,17,50,0.712,4.577
2011,1,2,17,55,0.616,4.44
2011,1,2,18,0,0.524,4.309
2011,1,2,18,5,1.054,5.066
2011,1,2,18,10,1.7770000000000001,5.865
2011,1,2,18,15,1.084,5.1080000000000005
2011,1,2,18,20,0.135,3.466
2011,1,2,18,25,0.41200000000000003,4.113
2011,1,2,18,30,0.55,4.345
2011,1,2,18,35,0.366,4.007
2011,1,2,18,40,0.651,4.489
2011,1,2,18,45,0.593,4.406
2011,1,2,18,50,0.562,4.361
2011,1,2,18,55,0.784,4.678
2011,1,2,19,0,1.2630000000000001,5.331
2011,1,2,19,5,2.376,6.43
2011,1,2,19,10,2.476,6.503
2011,1,2,19,15,0.88,4.815
2011,1,2,19,20,0.128,3.451
2011,1,2,19,25,0.332,3.927
2011,1,2,19,30,0.247,3.729
2011,1,2,19,35,0.28,3.805
2011,1,2,19,40,0.28,3.805
2011,1,2,19,45,0.402,4.089
2011,1,2,19,50,0.92,4.873
2011,1,2,19,55,1.483,5.5600000000000005
2011,1,2,20,0,1.624,5.706
2011,1,2,20,5,2.035,6.131
2011,1,2,20,10,2.576,6.5760000000000005
2011,1,2,20,15,2.224,6.317
2011,1,2,20,20,1.929,6.021
2011,1,2,20,25,2.1710000000000003,6.271
2011,1,2,20,30,3.802,7.4430000000000005
2011,1,2,20,35,4.1850000000000005,7.657
2011,1,2,20,40,4.2010000000000005,7.666
2011,1,2,20,45,4.09,7.605
2011,1,2,20,50,5.107,8.169
2011,1,2,20,55,6.865,8.996
2011,1,2,21,0,6.663,8.908
2011,1,2,21,5,8.173,9.561
2011,1,2,21,10,8.512,9.692
2011,1,2,21,15,10.086,10.294
2011,1,2,21,20,11.756,10.986
2011,1,2,21,25,11.467,10.864
2011,1,2,21,30,12.586,11.346
2011,1,2,21,35,13.063,11.557
2011,1,2,21,40,13.894,12.085
2011,1,2,21,45,14.426,12.424
2011,1,2,21,50,14.845,12.756
2011,1,2,21,55,14.491,12.463000000000001
2011,1,2,22,0,13.421000000000001,11.779
2011,1,2,22,5,13.103,11.578
2011,1,2,22,10,11.89,11.044
2011,1,2,22,15,10.694,10.531
2011,1,2,22,20,10.313,10.382
2011,1,2,22,25,11.158,10.73
2011,1,2,22,30,13.037,11.535
2011,1,2,22,35,13.47,11.81
2011,1,2,22,40,13.213000000000001,11.645
2011,1,2,22,45,12.514000000000001,11.31
2011,1,2,22,50,11.941,11.063
2011,1,2,22,55,13.112,11.578
2011,1,2,23,0,12.808,11.432
2011,1,2,23,5,12.726,11.395
2011,1,2,23,10,13.611,11.893
2011,1,2,23,15,13.964,12.115
2011,1,2,23,20,14.057,12.173
2011,1,2,23,25,14.63,12.536
2011,1,2,23,30,14.076,12.182
2011,1,2,23,35,13.518,11.825000000000001
2011,1,2,23,40,13.786,11.993
2011,1,2,23,45,14.191,12.25
2011,1,2,23,50,14.773,12.655000000000001
2011,1,2,23,55,15.035,12.93
2011,1,3,0,0,15.290000000000001,13.199
2011,1,3,0,5,15.546000000000001,13.467
2011,1,3,0,10,15.484,13.4
2011,1,3,0,15,15.521,13.437000000000001
2011,1,3,0,20,15.74,13.806000000000001
2011,1,3,0,25,15.939,14.447000000000001
2011,1,3,0,30,15.871,14.221
2011,1,3,0,35,15.841000000000001,14.120000000000001
2011,1,3,0,40,15.952,14.477
2011,1,3,0,45,15.999,14.627
2011,1,3,0,50,15.987,14.584
2011,1,3,0,55,15.913,14.346
2011,1,3,1,0,15.922,14.374
2011,1,3,1,5,15.932,14.41
2011,1,3,1,10,15.893,14.285
2011,1,3,1,15,15.790000000000001,13.956
2011,1,3,1,20,15.779,13.922
2011,1,3,1,25,15.794,13.971
2011,1,3,1,30,15.875,14.234
2011,1,3,1,35,16.0,15.030000000000001
2011,1,3,1,40,16.0,15.555
2011,1,3,1,45,16.0,15.738
2011,1,3,1,50,16.0,16.037
2011,1,3,1,55,16.0,16.281
2011,1,3,2,0,16.0,16.388
2011,1,3,2,5,16.0,16.467
2011,1,3,2,10,16.0,16.586000000000002
2011,1,3,2,15,16.0,16.73
2011,1,3,2,20,16.0,16.776
2011,1,3,2,25,16.0,16.76
2011,1,3,2,30,16.0,16.705000000000002
2011,1,3,2,35,16.0,16.647000000000002
2011,1,3,2,40,16.0,16.580000000000002
2011,1,3,2,45,16.0,16.531
2011,1,3,2,50,16.0,16.589
2011,1,3,2,55,16.0,16.531
2011,1,3,3,0,16.0,16.44
2011,1,3,3,5,16.0,16.415
2011,1,3,3,10,16.0,16.217
2011,1,3,3,15,16.0,16.119
2011,1,3,3,20,16.0,16.199
2011,1,3,3,25,16.0,16.312
2011,1,3,3,30,16.0,16.391000000000002
2011,1,3,3,35,16.0,16.385
2011,1,3,3,40,16.0,16.306
2011,1,3,3,45,16.0,16.254
2011,1,3,3,50,16.0,16.412
2011,1,3,3,55,16.0,16.571
2011,1,3,4,0,16.0,16.464
2011,1,3,4,5,16.0,16.345
2011,1,3,4,10,16.0,16.394000000000002
2011,1,3,4,15,16.0,16.51
2011,1,3,4,20,16.0,16.626
2011,1,3,4,25,16.0,16.653
2011,1,3,4,30,16.0,16.589
2011,1,3,4,35,16.0,16.467
2011,1,3,4,40,16.0,16.431
2011,1,3,4,45,16.0,16.446
2011,1,3,4,50,16.0,16.339
2011,1,3,4,55,16.0,16.275
2011,1,3,5,0,16.0,16.269000000000002
2011,1,3,5,5,16.0,16.339
2011,1,3,5,10,16.0,16.354
2011,1,3,5,15,16.0,16.357
2011,1,3,5,20,16.0,16.467
2011,1,3,5,25,16.0,16.519000000000002
2011,1,3,5,30,16.0,16.568
2011,1,3,5,35,16.0,16.654
2011,1,3,5,40,16.0,16.687
2011,1,3,5,45,16.0,16.69
2011,1,3,5,50,16.0,16.754
2011,1,3,5,55,16.0,16.769000000000002
2011,1,3,6,0,16.0,16.757
2011,1,3,6,5,16.0,16.794
2011,1,3,6,10,16.0,16.846
2011,1,3,6,15,16.0,16.821
2011,1,3,6,20,16.0,16.702
2011,1,3,6,25,16.0,16.595
2011,1,3,6,30,16.0,16.537
2011,1,3,6,35,16.0,16.47
2011,1,3,6,40,16.0,16.315
2011,1,3,6,45,16.0,16.132
2011,1,3,6,50,16.0,16.019000000000002
2011,1,3,6,55,16.0,16.049
2011,1,3,7,0,16.0,16.132
2011,1,3,7,5,16.0,16.165
2011,1,3,7,10,16.0,16.18
2011,1,3,7,15,16.0,16.226
2011,1,3,7,20,16.0,16.242
2011,1,3,7,25,16.0,16.214
2011,1,3,7,30,16.0,16.174
2011,1,3,7,35,16.0,16.129
2011,1,3,7,40,16.0,16.089
2011,1,3,7,45,16.0,16.003
2011,1,3,7,50,16.0,15.878
2011,1,3,7,55,16.0,15.744
2011,1,3,8,0,16.0,15.616
2011,1,3,8,5,16.0,15.521
2011,1,3,8,10,16.0,15.463000000000001
2011,1,3,8,15,16.0,15.436
2011,1,3,8,20,16.0,15.417
2011,1,3,8,25,16.0,15.405000000000001
2011,1,3,8,30,16.0,15.405000000000001
2011,1,3,8,35,16.0,15.387
2011,1,3,8,40,16.0,15.39
2011,1,3,8,45,16.0,15.457
2011,1,3,8,50,16.0,15.582
2011,1,3,8,55,16.0,15.726
2011,1,3,9,0,16.0,15.845
2011,1,3,9,5,16.0,15.976
2011,1,3,9,10,16.0,16.147000000000002
2011,1,3,9,15,16.0,16.251
